,3n75 fiber,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 fiber,nhalf,nfiber,nwt,y3n75 fiber,yhalf,yfiber,ywt,r3n75 fiber,rhalf,rfiber,rwt
1,0.375351351351351,-0.11680432797233,-0.079002746724891,-0.051414194339623,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,37,2313,229,106,633.952297297297,50.0629645482058,76.2782751091703,119.924509433962,879.443,1780.24682230869,1513.9621790393,1477.94911320755
2,0.0984,0.06790546811071,0.105477157360406,-0.149977272727273,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,5,831,197,44,669.6072,47.0269121540313,68.9572233502538,116.238590909091,269.5374,351.208534296029,293.174715736041,310.007954545455
3,0.357333333333333,-0.095195715343203,-0.066566666666667,-0.007161971830986,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,9,743,210,142,724.477,47.0382247644684,76.9870571428571,125.78376056338,160.806111111111,336.071495289367,296.157952380952,270.805443661972
4,0.067333333333333,-0.047165772347267,0.094151260504202,-0.07544,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,6,311,238,50,282.215333333333,47.3048553054662,71.8899789915966,126.72268,90.1273333333333,150.800250803859,139.732453781513,145.73424
5,0.209909090909091,-0.003323058397366,-0.089811320754717,0.096029850746269,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,11,911,53,67,740.764454545455,44.8519868276619,77.3876037735849,115.266253731343,40.8375454545455,58.6442469813392,53.9797169811321,46.7547014925373
6,0.527666666666667,NA,-0.071408450704225,0.009764705882353,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,3,1497,71,68,102.866666666667,42.9406847027388,90.6071126760563,119.983573529412,119.242,226.558213092852,296.446577464789,280.854338235294
7,0.328444444444444,-0.046866091211718,-0.021362068965517,0.03343661971831,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,9,751,58,142,759.232444444444,45.6562023968043,82.0873620689655,129.248929577465,70.0701111111111,81.9675312916112,91.311,81.7676690140845
8,0.387111111111111,-0.028945525291829,0.125571428571429,-0.03340404040404,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,9,257,21,99,499.369333333333,46.7658249027237,81.1588095238095,129.805676767677,22.5055555555556,25.3191439688716,30.5160476190476,26.6899494949495
9,0.5438,-0.055777777777778,-0.05048275862069,-0.01675,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,5,189,29,40,814.6128,49.1587671957672,83.3095172413793,133.9814,149.935,150.206222222222,140.065310344828,100.3001
10,NA,-0.063589430894309,0.12575,0.20462962962963,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,246,12,27,NA,51.5557764227642,96.1179166666667,132.288259259259,NA,50.907906504065,63.7886666666667,53.1081111111111
11,0.517,-0.048198275862069,-0.017431216768293,-0.010642201834862,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,5,464,328,109,747.4004,48.7768965517241,70.1378597560976,130.319495412844,121.9224,102.66638362069,90.2093292682927,95.8307431192661
12,0.277,-0.013801217507039,0.081280966767372,0.037185410334347,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,7,3907,331,329,497.299142857143,45.3719736370617,74.8338429003021,124.693234042553,103.343428571429,28.4172928077809,31.067163141994,32.5531489361702
13,0.1118,-0.007394312710472,0.004058139534884,-0.070071428571429,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,15,1948,258,70,625.449266666667,42.719635523614,62.8565891472868,106.725042857143,69.2766,9.57057289527721,11.2922558139535,11.1132142857143
14,0.022,-0.058946623728814,-0.019543859649123,-0.012095972,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,5,708,57,50,570.7428,45.3261129943503,73.3110877192982,120.62396,48.1616,43.9141892655367,41.5695789473684,44.3211
15,0.076,-0.101401906490251,-0.075696428571429,-0.069985074626866,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,3,2154,56,67,467.628,43.6656620241411,77.3287678571429,125.859104477612,216.450333333333,379.446653203343,343.033964285714,334.23723880597
16,0.426333333333333,-0.076255072542073,0.005410256410256,-0.025691176470588,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,3,1129,117,272,572.351666666667,44.6679636846767,71.4719658119658,120.741205882353,187.985,309.202328609389,264.708717948718,256.952974264706
17,-0.378,0.347742489270386,0.14331067961165,0.142463636363636,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,4,1398,103,110,580.5025,45.4461838340486,77.8849223300971,123.312290909091,17.58025,40.0111072961373,39.128640776699,41.8962545454545
18,0.536916666666667,-0.066695813953488,0.1679,-0.091285714285714,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,12,1075,60,210,399.362333333333,46.3948920930233,78.5141666666667,115.452395238095,150.177166666667,150.094186976744,158.521866666667,148.37279047619
19,0.0714,-0.072766081871345,0.060941176470588,0.051300970873786,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,5,684,51,103,743.7186,41.3347865497076,65.9354117647059,115.627873786408,87.2948,162.655328947368,139.694882352941,166.505417475728
20,0.1336,-0.08614802631579,0.12856204379562,-0.021064516129032,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,5,304,137,93,680.106,46.9015,85.0209927007299,125.185096774194,139.3264,151.344401315789,156.458116788321,152.565107526882
21,0.4539,-0.019782339502488,-0.041184782608696,0.010673913043478,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,10,1005,92,92,672.347,45.8902865671642,68.7074347826087,121.700695652174,48.439,19.8638009950249,18.5927934782609,25.1400543478261
22,0.0556,-0.041129525848475,-0.00144,-0.008875816993464,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,5,2917,50,153,393.1928,43.6649708604731,75.17742,124.37768627451,26.8126,41.0567463147069,42.75768,39.089385620915
23,0.238428571428571,-0.017850106468776,0.0229,-0.074372781065089,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,7,3571,130,169,812.456142857143,44.4062601512181,76.4100846153846,126.670775147929,25.8104285714286,18.4210224026883,20.4812,23.4470473372781
24,0.042583333333333,-0.041883688888889,0.033190839694657,-0.005431484558824,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,12,675,131,136,869.324083333333,47.8009718518518,75.108106870229,131.030360294118,28.7654166666667,29.8278533333333,29.6634809160305,29.3925588235294
25,0.4035,-0.013318571223815,0.036670930674847,-0.004498591549296,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,4,1814,163,355,627.7555,43.6407188533627,70.0414478527607,120.616515492958,73.36725,10.0589575523705,14.8804478527607,16.0318647887324
26,0.463833333333333,-0.019179017848808,0.004804818410042,0.004458630835735,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,6,1971,239,347,297.666,41.0868239472349,72.1818158995816,106.611884726225,124.746166666667,14.8148706240487,18.9508828451883,13.9718674351585
27,0.006,-0.039215963833333,0.008833333333333,0.053525773195876,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,1,600,78,97,565.328,46.1402933333333,74.6596794871795,126.857969072165,9.404,10.36612,18.1937435897436,16.7856391752577
28,-0.2375,NA,0.078576923076923,0.004381427040816,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,4,1377,52,196,621.4955,43.2461249092229,68.4901153846154,122.542520408163,33.94325,18.9033050108932,25.4910769230769,27.7695918367347
29,0.187666666666667,-0.0040896652746,0.122759036144578,0.020334661354582,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,6,1748,83,251,290.507166666667,43.1352700228833,71.239578313253,116.647992031873,32.0253333333333,8.83244450800915,20.6406626506024,11.1142908366534
30,0.3335,-0.035753145007236,0.007923611111111,-0.012351225837321,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,10,1382,144,209,348.8742,44.744997829233,71.9978680555556,120.412851674641,49.8786,26.0669732272069,48.5937361111111,32.0940622009569
31,0.355,-0.018949414378927,0.018242424242424,0.02148773006135,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,2,2069,165,326,23.279,43.1920512324795,68.3360484848485,122.466760736196,32.7035,57.031316578057,54.4085272727273,55.1368159509202
32,0.291444444444444,-0.031795590605096,0.112253407142857,-0.1002,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,9,628,182,45,541.966888888889,46.9562770700637,71.6615,125.860733333333,44.6501111111111,30.1188582802548,31.4178351648352,35.2682
33,0.2195,-0.031488188976378,0.097169230769231,-0.01319644,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,6,508,65,85,782.388833333333,46.9888622047244,75.7366,128.073941176471,18.3296666666667,17.7784429133858,21.9878,18.3564941176471
34,0.765,-0.050181239583333,0.018236111111111,-0.013027586206897,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,1,960,72,145,977.7,45.5243479166667,77.6715416666667,137.0012,218.852,24.665525,34.1407638888889,31.6583448275862
35,0.344857142857143,-0.024384638204456,NA,0.008020202020202,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,7,1526,106,99,362.101714285714,44.8894167758847,81.2064622641509,126.105353535354,71.0707142857143,13.4926618610747,22.1282924528302,16.6357171717172
36,0.316625,-0.028433005646173,0.007044117647059,0.055677419354839,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,8,2391,68,62,445.653375,45.3959343370975,78.9720294117647,126.45064516129,65.854625,11.4321501463823,23.3065735294118,15.676064516129
37,0.1937,-0.05277969762419,-0.007100105441176,-0.00320218579235,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,10,463,680,366,588.218,41.1280259179266,61.7273426470588,109.665866120219,31.4054,22.870524838013,19.7239985294118,22.7108469945355
