"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"1",NA,0.0592325581395349,0.0814380940573771,0.112411764705882,1,0,0,0,0,0,0,0,0,0,"Oxidative-stress",1,"GND1",NA,86,488,68,NA,131.624,352.542153688525,129.796279411765,NA,1747.71240697674,2073.15823360656,992.727264705882
"2",NA,0.0379859154929577,0.0100754039497307,0.0133888888888889,0,1,1,0,0,0,0,0,0,1,"Lipid-Related",1,"ERG6",NA,71,557,18,NA,123.175802816901,345.524517055655,159.945111111111,NA,316.533070422535,325.178946140036,191.359444444444
"3",NA,0.00592307692307692,0.0563655172413793,0.131086956521739,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"PUB1",NA,26,290,46,NA,144.157807692308,341.836872413793,132.042195652174,NA,297.296615384615,311.952979310345,152.609934782609
"4",NA,0.0487441860465116,0.0415493421052632,0.0831578947368421,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE1",NA,43,304,19,NA,109.438720930233,391.247384868421,164.365736842105,NA,134.114744186047,144.978401315789,42.3502105263158
"5",NA,0.017655737704918,0.0395909090909091,0.0785813953488372,1,0,0,0,0,0,0,0,0,0,"Protease",0,"SDD3",NA,61,88,43,NA,139.013262295082,332.478920454545,172.265302325581,NA,45.3319344262295,51.1930568181818,27.3266279069767
"6",0.0115,-0.0159230769230769,-0.0682661290322581,-0.01875,0,0,1,0,0,0,0,0,0,0,"AA-related",1,"BAP2",24,52,248,12,28.5529583333333,111.949923076923,377.514411290323,190.822583333333,621.575208333333,282.218576923077,259.470971774194,212.940083333333
"7",NA,0.0274411764705882,0.0272409090909091,0.114,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS1",NA,68,220,13,NA,123.738352941176,320.476922727273,125.042307692308,NA,96.4896617647059,121.440036363636,44.814
"8",NA,0.0120144927536232,0.02482,0.0153064516129032,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"PDR17",NA,69,100,62,NA,110.749420289855,231.35494,163.863532258065,NA,23.6339855072464,26.71865,15.5761935483871
"9",NA,0.0345106382978723,0.0659003606694561,NA,1,0,0,0,0,0,0,0,0,0,"AA-related",0,"ARG4",NA,47,478,NA,NA,136.365127659574,290.052242677824,NA,NA,146.973425531915,231.866046025105,NA
"10",NA,0.0245957446808511,0.0451240136,0.00159090909090909,0,1,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS2",NA,47,125,22,NA,117.001808510638,293.297168,183.718136363636,NA,68.1278510638298,83.13896,41.3311363636364
