,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,0.609,-0.187997887128713,0.018807343389831,0.061648148148148,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,2,1111,295,54,347.096,28.733100810081,93.3824847457627,152.08787037037,628.766,1820.58729792979,1851.51863050847,1015.46846296296
2,0.086818181818182,0.182212735811688,0.021594791666667,0.2882,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,11,1232,960,5,572.714363636364,22.1492743506493,75.2688791666667,117.9942,246.979363636364,318.346369318182,277.071183333333,245.3404
3,0.136357142857143,-0.092643639122137,-0.056956963793104,0.511642857142857,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,14,524,812,28,786.392642857143,22.7370305343511,76.1411108374384,149.737928571429,218.306857142857,318.796381679389,289.469371921182,111.036642857143
4,0.395,NA,0.202001390820584,0.266666666666667,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,6,NA,719,6,704.792,NA,83.581933240612,115.0385,51.5238333333333,NA,178.933509040334,154.538
5,0.664,-0.010541931863186,0.008632653061224,0.338166666666667,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,1,1111,392,18,1453.325,21.2699135913591,76.2734617346939,122.633611111111,35.497,50.0511134113411,53.2584285714286,41.6623333333333
6,-0.4295,-0.0857519364,-0.046948369565217,-0.14,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,2,1200,368,1,1110.527,19.6518758333333,86.8434809782609,43.459,367.2165,206.646744166667,234.170442934783,218.327
7,0.511777777777778,-0.102545436785938,-0.037211214953271,0.752,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,9,1593,535,1,646.016888888889,21.1858179535468,84.204814953271,11.278,48.765,78.171593220339,77.7227588785047,3.638
8,0.3718,-0.078246482107023,0.051171171171171,0.077,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,5,598,222,2,1184.605,21.5139364548495,84.2452702702703,193.152,16.6752,19.9995568561873,20.0077882882883,50.141
9,0.0808,-0.142240836809816,0.040585523529412,-0.69,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,5,489,170,1,733.8238,22.4571697341513,88.6974705882353,233.046,454.3672,156.652038854806,131.336676470588,692.783
10,0.499875,-0.15122166056101,-0.072474452554745,0.845,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,8,713,137,1,104.150875,23.4712454417952,91.801503649635,319.491,78.66425,46.7201683029453,45.0431897810219,88.611
11,0.381166666666667,-0.159548746524823,0.103220342066421,0.268,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,6,1410,271,3,365.5935,21.5587914893617,89.1782361623616,91.463,125.303666666667,96.2891035460993,99.3667158671587,181.408333333333
12,0.486428571428571,-0.08624174,0.158037976700434,-0.226,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,7,1280,691,1,407.856428571429,21.89800859375,88.3492387843705,325.225,74.7161428571429,29.11451953125,27.981008683068,190.621
13,0.1802,-0.049162962453066,0.034836209477124,-0.02225,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,15,1598,612,24,948.6522,22.0041576971214,77.3761683006536,124.063666666667,63.9224666666667,6.33156445556946,7.50247385620915,8.87333333333333
14,0.2905,-0.144451193557423,0.043920408163265,0.432727272727273,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,2,1428,490,11,128.7055,21.8777317927171,84.6926408163265,99.8685454545455,4.604,38.4635238095238,38.0498612244898,70.2283636363636
