,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,0.951111111111111,0.857952293577982,0.9871,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,72,545,30,NA,261.440111111111,1138.82412110092,658.876466666667,NA,1737.07277777778,1720.2854587156,869.5437
2,NA,0.896548387096774,0.821848484848485,0.873909090909091,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,31,99,11,NA,224.427774193548,970.464666666667,789.691545454545,NA,289.725709677419,375.645434343434,466.008909090909
3,NA,0.9235,0.848488372093023,0.9798,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,10,129,5,NA,283.8825,1298.98054263566,624.3686,NA,322.4268,362.182457364341,338.8178
4,NA,0.954980769230769,0.75525,0.98985,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,52,8,20,NA,212.028038461538,1164.448375,679.7602,NA,139.722673076923,175.150625,234.0719
5,NA,0.967466666666667,0.888333333333333,0.976466666666667,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,30,42,15,NA,219.532266666667,1161.19978571429,735.624666666667,NA,37.5742666666667,48.2408571428571,60.371
6,0.872336134453782,0.892798561151079,0.759051282051282,0.874347826086956,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,238,139,39,23,21.6693823529412,270.929920863309,654.89541025641,728.810217391304,705.866168067227,269.470474820144,312.398307692308,402.956347826087
7,NA,0.948886363636364,0.874163636363636,0.965866666666667,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,44,55,15,NA,220.131272727273,1006.18738181818,773.461733333333,NA,78.9091818181818,251.185,655.000066666667
8,NA,0.952018867924528,0.917727272727273,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,53,44,NA,NA,238.166264150943,966.769522727273,NA,NA,18.5213018867925,26.6083863636364,NA
9,NA,0.93175,0.866789473684211,0.989,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,8,57,2,NA,292.14975,896.279421052632,739.1645,NA,154.351375,480.328175438596,1302.809
10,NA,0.941428571428571,0.807630769230769,0.958,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,7,65,9,NA,309.566142857143,777.916969230769,587.547666666667,NA,59.7161428571429,210.961169230769,253.904555555556
11,NA,0.967267605633803,0.896089743589744,0.9907,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,NA,71,156,10,NA,221.130253521127,966.223871794872,782.0549,NA,68.9782112676056,94.3702051282051,98.4436
12,NA,0.960408888888889,0.846810344827586,0.894787878787879,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,225,58,66,NA,249.339511111111,1136.50651724138,636.044545454545,NA,31.3268044444444,130.205293103448,371.935742424242
13,NA,0.890673469387755,0.885010526315789,0.949315789473684,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,98,475,19,NA,270.245244897959,1296.25759789474,640.176315789474,NA,6.54320408163265,13.2324105263158,45.5031052631579
