,3n75 fiber,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 fiber,nhalf,nfiber,nwt,y3n75 fiber,yhalf,yfiber,ywt,r3n75 fiber,rhalf,rfiber,rwt
1,0.749372549019608,0.130339454113727,0.31231221719457,0.586933333333333,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,51,2251,221,105,451.078745098039,46.63399555753,71.7547104072398,111.597276190476,930.467490196078,1714.93667569969,1443.26799547511,1430.63059047619
2,0.4442,0.300727779805116,0.267965414228856,0.137162790697674,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,5,821,201,43,658.1292,44.2863727161998,63.4830447761194,104.095209302326,261.035,336.883333739342,266.173592039801,279.081813953488
3,0.743384615384615,0.085881415143247,0.361145454545455,0.744463235294118,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,13,733,220,136,584.265230769231,44.0545470668486,70.6606409090909,117.770352941176,144.440923076923,324.416369713506,273.165077272727,253.347294117647
4,0.638285714285714,0.054021404666667,0.343557990638298,0.003339345652174,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,7,300,235,46,322.112285714286,44.82378,66.232370212766,122.443673913043,78.1151428571429,145.664386666667,129.433714893617,135.981282608696
5,0.857636363636364,0.120465055752212,0.317404255319149,0.705666666666667,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,11,904,47,63,695.870545454545,41.4515619469027,73.6488723404255,107.232301587302,34.6301818181818,53.1015033185841,48.9503617021277,40.7670952380952
6,0.7335,-0.173248137549407,-0.221265625,-0.186606557377049,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,4,1518,64,61,97.37175,39.6679861660079,88.55909375,116.949655737705,90.9725,209.557208168643,294.362609375,270.084983606557
7,0.864214285714286,0.044774939242219,0.243596153846154,0.633673758865248,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,14,739,52,141,597.789428571429,42.8995723951286,79.5549615384615,118.800886524823,82.1222142857143,76.1670175913396,87.0103653846154,72.0207021276596
8,0.631818181818182,-0.037094361023622,0.084526315789474,0.123867346938776,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,11,254,19,98,443.056545454545,44.6576614173228,78.0093684210526,123.347979591837,16.9540909090909,21.3519173228346,26.7959473684211,22.1567857142857
9,0.8694,0.014921052631579,0.292103448275862,0.580057142857143,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,5,190,29,35,801.111,47.1377684210526,80.4960344827586,130.024,144.6978,139.975957894737,132.54375862069,95.8457428571429
10,NA,-0.0661176,0.134333333333333,0.49052,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,241,12,25,NA,48.6846680497925,93.6410833333333,132.39952,NA,45.9558423236515,60.0671666666667,50.6476
11,0.912833333333333,0.026204488351648,0.479358208955224,0.494381294964029,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,6,455,335,139,784.7355,46.000643956044,64.8800149253731,118.558316546763,108.4845,96.4543296703297,81.5703074626866,83.491345323741
12,0.5616,0.004642526520513,0.270335857208672,0.192350119904077,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,10,3900,369,417,611.8457,41.7351297435897,66.4837696476965,112.056340527578,74.7556,23.8536928205128,25.3969756097561,27.3024460431655
13,0.403,-0.104334824542125,-0.137463932319392,-0.114476923076923,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,14,2184,263,65,503.533071428571,39.6684184981685,58.5615855513308,100.009430769231,98.6867857142857,6.4016684981685,8.71626996197719,8.61966153846154
14,0.448666666666667,-0.04250236382948,0.225846153846154,0.172348837209302,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,6,692,52,43,460.095666666667,42.6603901734104,70.59425,118.987488372093,36.8531666666667,38.9102398843931,37.2124615384615,42.2156744186046
15,0.858666666666667,0.081190967734082,0.229742766,0.624473684210526,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,3,2136,50,57,395.472,40.0717696629213,72.79928,120.359754385965,189.579333333333,359.132153089888,328.17112,316.44001754386
16,0.982,0.112852827911111,0.52475831212766,0.588980198019802,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,3,1125,141,303,544.239,40.5892008888889,61.6195460992908,114.37497029703,175.722,290.472995555556,230.103716312057,244.29403960396
17,0.340125,0.789707481186784,0.341666666666667,0.509697247706422,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,16,1483,96,109,356.3946875,42.2642730950775,74.4929791666667,115.685055045872,34.4825625,36.0318779501011,35.4894375,37.5630091743119
18,0.877923076923077,0.014362175831776,0.3282,-0.079081339712919,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,13,1070,90,209,424.929384615385,43.2817504672897,65.6951,107.245717703349,137.488307692308,143.137642056075,132.593022222222,140.141775119617
19,0.803,0.014861017225519,0.36263829787234,-0.046769230769231,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,5,674,47,91,682.1066,38.4596513353116,61.6420212765957,107.934186813187,77.5446,154.575494065282,135.904446808511,163.278032967033
20,0.570428571428571,0.019614445182724,0.349043165467626,-0.126185567010309,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,7,301,139,97,430.574,43.7700398671096,80.0428561151079,119.366,199.159857142857,143.274591362126,145.127352517986,147.078154639175
