,Empty,YFP,1pok-misfolded,1pok-fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nEmpty,nYFP,n1pok-misfolded,n1pok-fiber,yEmpty,yYFP,y1pok-misfolded,y1pok-fiber,rEmpty,rYFP,r1pok-misfolded,r1pok-fiber
1,0.970238410596026,0.962,NA,0.939341758241758,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,151,1,NA,910,34.904642384106,24.071,NA,474.801389010989,2271.99033112583,129.581,NA,2437.85591758242
2,0.937119266055046,0.98475,NA,0.899040404040404,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,218,4,NA,297,32.4269678899083,85.6375,NA,499.287515151515,1306.98828440367,248.113,NA,1393.71284511785
3,0.968022222222222,NA,NA,0.938379241516966,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,45,NA,NA,501,31.7052666666667,NA,NA,508.869433133733,646.146288888889,NA,NA,634.072461077844
4,0.901954954954955,0.9605,NA,0.915111363636364,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,222,2,NA,440,25.9255675675676,1083.2025,NA,480.294509090909,341.528162162162,493.736,NA,381.677213636364
5,0.96885632183908,NA,NA,0.938606060606061,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,174,NA,NA,297,27.4092873563218,NA,NA,483.648643097643,105.271126436782,NA,NA,105.052198653199
6,0.789300940438871,0.797175,NA,0.815854304635762,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,319,40,NA,453,28.2419122257053,79.672425,NA,465.999169977925,380.449692789969,837.109475,NA,373.430470198675
7,0.962207446808511,0.987,NA,0.930179487179487,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,188,2,NA,468,28.3059893617021,107.352,NA,485.038769230769,491.336707446809,721.754,NA,516.960318376068
8,0.941272486772487,0.984,NA,0.941340425531915,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,378,1,NA,141,28.0826164021164,15.594,NA,491.477134751773,42.9916851851852,36.504,NA,63.1113546099291
9,0.967066666666667,0.97225,NA,0.943146821844226,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,45,4,NA,1117,31.6120666666667,459.46525,NA,460.128044762757,454.927511111111,392.96025,NA,476.911813786929
10,0.960318032786885,0.977733333333333,0.99075,0.928169288860919,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,305,15,4,1589,28.1329409836066,364.623133333333,76.182,434.370552548773,157.432803278689,210.3564,418.42675,165.524848961611
11,0.961979797979798,NA,NA,0.947518987341772,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,891,NA,NA,237,27.1125039281706,NA,NA,546.020185654008,174.388306397306,NA,NA,179.423341772152
12,0.951093663911846,0.9975,NA,0.933717821782178,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,363,2,NA,202,27.8926363636364,578.458,NA,511.852663366337,106.21520661157,247.3885,NA,112.998024752475
13,0.829726694915254,0.962,NA,0.902589743589744,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,472,7,NA,585,25.9182415254237,252.966142857143,NA,480.944287179487,13.0714004237288,119.598428571429,NA,19.6653435897436
14,0.932076612903226,0.98025,NA,0.928373831775701,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,744,4,NA,321,28.3106948924731,860.0135,NA,531.053507788162,78.126001344086,122.32825,NA,82.191507788162
15,0.956234042553191,0.97,NA,0.887625860749809,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,94,1,NA,1307,33.0762553191489,84.068,NA,483.587669472073,597.576542553192,220.955,NA,620.48677276205
16,0.963650246305419,0.967636363636364,NA,0.919370322580645,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,406,11,NA,775,30.944224137931,418.542363636364,NA,521.716170322581,755.693391625616,304.830272727273,NA,810.501585806452
17,0.94215395480226,0.900454545454546,NA,0.771097222222222,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,708,11,NA,216,28.2400706214689,285.072272727273,NA,479.922361111111,85.1821228813559,183.110454545455,NA,89.4209259259259
18,0.906003412969283,0.9885,NA,0.879388059701492,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,293,2,NA,268,30.1580580204778,96.466,NA,500.740641791045,373.861552901024,233.2545,NA,388.382876865672
19,0.899072784810127,0.969166666666667,NA,0.889896226415094,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,316,6,NA,212,29.4567373417722,95.3201666666667,NA,481.727943396226,382.31657278481,232.316666666667,NA,411.488132075472
20,0.898751231527094,0.9676,NA,0.902068681318681,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,406,5,NA,364,27.7997561576355,758.698,NA,483.863225274725,363.140051724138,285.5662,NA,361.215178571429
21,0.717685430463576,0.961375,NA,0.881833948339483,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,302,8,NA,271,25.717321192053,127.40475,NA,433.838664206642,35.1281357615894,244.803875,NA,52.8051623616236
22,0.966860465116279,0.996,NA,0.918719068413392,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,43,1,NA,687,30.478511627907,146.171,NA,438.490787481805,138.712209302326,462.154,NA,141.006199417758
23,0.952817204301075,0.989,NA,0.91737216828479,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,93,2,NA,309,29.1352903225806,80.451,NA,492.130003236246,63.5996129032258,177.1065,NA,71.2734757281553
24,0.917380677126342,0.775,NA,0.930896464646465,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,1211,1,NA,396,26.6095945499587,5.101,NA,516.550434343434,61.9995450041288,2.541,NA,74.3511742424242
25,0.898826530612245,0.89125,NA,0.923752365930599,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,294,4,NA,634,26.9784523809524,46.23675,NA,430.830522082019,22.0724047619048,89.94375,NA,33.0245173501577
26,0.88873125,0.958,NA,0.887362348178138,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,160,3,NA,494,27.5103125,150.556,NA,466.668963562753,37.7968,106.889333333333,NA,46.5865425101215
27,0.883858585858586,0.974833333333333,NA,0.902679824561403,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,495,6,NA,456,27.5308101010101,301.359666666667,NA,455.033412280702,19.3011919191919,155.346666666667,NA,33.6988486842105
28,0.760391150442478,0.9678,NA,0.845532033426184,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,565,5,NA,718,27.0078867256637,509.8276,NA,453.071029247911,39.7009044247788,145.0694,NA,44.8600417827298
29,0.840994011976048,0.8935,NA,0.886230551626591,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,501,4,NA,707,26.3888862275449,275.02275,NA,460.562850070721,11.9225968063872,42.958,NA,17.1704653465347
30,0.961673575129534,0.996666666666667,NA,0.920666666666667,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,386,3,NA,267,28.2823678756477,265.732,NA,477.635322097378,302.902308290155,408.549333333333,NA,293.243692883895
31,0.955784061696658,0.9886,NA,0.921088888888889,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,389,5,NA,450,25.9833161953728,93.7358,NA,448.83752,104.482059125964,282.0832,NA,117.845455555556
32,0.830466321243523,0.9836,NA,0.889853658536585,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,193,5,NA,287,27.1347098445596,211.0834,NA,459.590118466899,38.2173575129534,94.708,NA,44.6013763066202
33,0.926487804878049,0.97675,NA,0.932039548022599,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,82,4,NA,177,26.5531219512195,85.72,NA,447.916711864407,38.4281585365854,200.383,NA,39.3242711864407
34,0.96020618556701,NA,NA,0.906695961995249,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,194,NA,NA,1263,27.0112371134021,NA,NA,475.034211401425,202.73568556701,NA,NA,222.385110847189
35,0.776251798561151,0.98525,NA,0.846530959752322,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,278,8,NA,646,28.5578920863309,131.94,NA,455.572137770898,26.2556294964029,231.194,NA,33.1307058823529
36,0.767459016393443,0.9478,NA,0.844437636761488,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,793,5,NA,457,26.3089684741488,122.2808,NA,488.614083150985,20.0960617906683,53.7496,NA,37.5259649890591
37,0.902887788778878,0.991,NA,0.826695652173913,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,303,10,NA,345,26.905102310231,247.3028,NA,417.437727536232,56.4502640264026,263.705,NA,74.638
38,0.898826530612245,0.9975,0.929726315789474,0.900276536312849,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,196,2,665,358,24.9858010204082,71.575,21.2783533834586,422.705019553073,24.2899540816327,190.9035,31.778245112782,31.0073296089385
39,0.892502074688797,0.914888888888889,NA,0.906617363344051,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,241,9,NA,311,28.5323734439834,89.1353333333333,NA,470.780440514469,20.5313526970954,172.196333333333,NA,34.5467620578778
40,0.755849230769231,0.948461538461538,NA,0.868346153846154,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,325,13,NA,520,25.8703569230769,295.438692307692,NA,460.672188461538,45.6330923076923,194.620153846154,NA,61.8325307692308
41,0.731954773869347,0.993,NA,0.859123306233062,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,398,1,NA,738,27.077148241206,110.456,NA,446.092937669377,41.0143190954774,354.532,NA,52.4799986449865
42,0.942170454545455,0.993,NA,0.901141509433962,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,264,2,NA,318,27.002071969697,61.8065,NA,416.190572327044,45.679375,173.7395,NA,52.1862421383648
