,3n75 fiber,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 fiber,nhalf,nfiber,nwt,y3n75 fiber,yhalf,yfiber,ywt,r3n75 fiber,rhalf,rfiber,rwt
1,0.00180572597137,0.024505004205901,0.003868869209809,0.004228302693459,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,4401,3186,2936,2339,1570.22025744149,50.6334362837414,85.264556880109,161.595339033775,1803.89867802772,1799.28157470182,1716.35550987738,1791.91096750748
2,0.000121690140845,0.080006944444444,0.002971089108911,0.000604838709677,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,1775,1008,2525,744,1681.10645746479,47.1053035714286,80.1806978217822,155.273404569892,345.55582028169,352.568031746032,326.250817821782,348.016119623656
3,0.001746632456703,0.034386818429662,0.003574591280654,0.012363043478261,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,1559,917,2936,1840,1563.10017831944,47.0752671755725,81.6936079700272,154.698002717391,324.483168697883,337.249610687023,327.728538828338,322.090102173913
4,0.002497382198953,0.016793656786704,0.001613609698866,0.004656215005599,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,573,361,2557,893,1647.30177835951,47.6486260387812,80.0402373875636,156.644370660694,159.968713787086,155.689221606648,160.422845131013,154.210451287794
5,0.000864093959732,0.05904506802168,0.002208413001912,0.00493742478941,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,1192,1107,523,831,1645.1782659396,45.0216657633243,84.6383078393881,157.255066185319,60.2776401006711,58.9235176151762,57.3590248565966,57.3658038507822
6,0.00056528189911,-0.132315536700337,0.00071905697446,-0.002363148479428,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,674,1782,1018,1118,1754.29162908012,42.9368765432099,79.7075874263261,152.558693202147,233.786952522255,224.086021885522,221.33292043222,215.10744275492
7,0.002093942054434,0.031267246428571,0.001445368171021,0.005910400720396,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1139,896,842,2221,1634.78196839333,45.7298013392857,84.4953420427553,156.25070103557,87.5892774363477,83.7478180803571,83.814809976247,82.8856641152634
8,0.000601051840721,-0.006774086378738,-0.000622418879056,0.000737254469274,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1331,301,339,1432,1634.65711870774,46.6091794019934,84.5542005899705,158.199384078212,28.5188362133734,25.3657674418605,24.4989056047198,24.9320097765363
9,0.003781767955801,0.025059574468085,0.001273006134969,0.006744979919679,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,362,235,326,498,1805.87211049724,49.8657106382979,86.973536809816,160.407190763052,195.600102209945,162.729225531915,172.044331288344,126.620686746988
10,0,0.000354330708661,0.002326797385621,0.007318181818182,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,182,381,153,462,1742.80790659341,50.9808477690289,88.6734444444444,182.74887012987,51.7884725274725,54.0728608923884,49.1520588235294,51.5949025974026
