,3n75 fiber,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 fiber,nhalf,nfiber,nwt,y3n75 fiber,yhalf,yfiber,ywt,r3n75 fiber,rhalf,rfiber,rwt
1,0.967549019607843,0.926281208351844,0.919090497737557,0.955352380952381,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,51,2251,221,105,451.078745098039,46.63399555753,71.7547104072398,111.597276190476,930.467490196078,1714.93667569969,1443.26799547511,1430.63059047619
2,0.9846,0.940590742996346,0.925562189054726,0.944139534883721,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,5,821,201,43,658.1292,44.2863727161998,63.4830447761194,104.095209302326,261.035,336.883333739342,266.173592039801,279.081813953488
3,0.963923076923077,0.929395634379263,0.928222727272727,0.954897058823529,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,13,733,220,136,584.265230769231,44.0545470668486,70.6606409090909,117.770352941176,144.440923076923,324.416369713506,273.165077272727,253.347294117647
4,0.977428571428571,0.915306666666667,0.919374468085106,0.961478260869565,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,7,300,235,46,322.112285714286,44.82378,66.232370212766,122.443673913043,78.1151428571429,145.664386666667,129.433714893617,135.981282608696
5,0.975272727272727,0.927517699115044,0.922957446808511,0.958396825396825,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,11,904,47,63,695.870545454545,41.4515619469027,73.6488723404255,107.232301587302,34.6301818181818,53.1015033185841,48.9503617021277,40.7670952380952
6,0.9765,0.928083662714097,0.92596875,0.953655737704918,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,4,1518,64,61,97.37175,39.6679861660079,88.55909375,116.949655737705,90.9725,209.557208168643,294.362609375,270.084983606557
7,0.978428571428571,0.93124898511502,0.919692307692308,0.957049645390071,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,14,739,52,141,597.789428571429,42.8995723951286,79.5549615384615,118.800886524823,82.1222142857143,76.1670175913396,87.0103653846154,72.0207021276596
8,0.983,0.93461811023622,0.943894736842105,0.96365306122449,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,11,254,19,98,443.056545454545,44.6576614173228,78.0093684210526,123.347979591837,16.9540909090909,21.3519173228346,26.7959473684211,22.1567857142857
9,0.985,0.937647368421053,0.909241379310345,0.953285714285714,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,5,190,29,35,801.111,47.1377684210526,80.4960344827586,130.024,144.6978,139.975957894737,132.54375862069,95.8457428571429
10,NA,0.933460580912863,0.937416666666667,0.96484,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,241,12,25,NA,48.6846680497925,93.6410833333333,132.39952,NA,45.9558423236515,60.0671666666667,50.6476
