,Empty,YFP,1pok-misfolded,1pok-fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nEmpty,nYFP,n1pok-misfolded,n1pok-fiber,yEmpty,yYFP,y1pok-misfolded,y1pok-fiber,rEmpty,rYFP,r1pok-misfolded,r1pok-fiber
1,0.107971812299465,0.396263157894737,NA,-0.136467876137513,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,374,38,NA,989,39.2494171122995,2122.7615,NA,461.600299292214,2526.98457219251,2407.60444736842,NA,2421.37941152679
2,0.303016025641026,-0.170127764083176,NA,0.048317715506329,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,312,529,NA,316,37.1408493589744,2321.63594706994,NA,489.762300632911,1314.14778205128,1305.22041398866,NA,1401.31976898734
3,0.064722222222222,0.272866704081633,NA,-0.189263254113346,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,90,196,NA,547,39.4737444444444,2425.3645,NA,496.628122486289,678.508177777778,599.420076530612,NA,631.808954296161
4,-0.079439302980133,0.645543529411765,NA,0.630839176210526,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,302,425,NA,475,31.0095894039735,2460.03313882353,NA,466.927688421053,352.077281456954,385.956887058824,NA,375.432886315789
5,0.189088709677419,0.111728155339806,NA,-0.11177292875,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,248,103,NA,320,32.1922862903226,2558.55257281553,NA,473.538053125,115.954024193548,100.953087378641,NA,109.10245625
6,0.174028199566161,-0.326479240806643,NA,-0.182504280903491,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,461,843,NA,487,35.8411214750542,1896.14205812574,NA,453.46004312115,400.744668112798,495.920462633452,NA,377.674071868583
7,0.03057084384058,0.192258461538462,NA,-0.234950099800399,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,276,325,NA,501,34.549152173913,2466.20521538462,NA,474.342602794411,530.498,504.948384615385,NA,520.289423153693
8,0.042164134991424,0.252974285714286,NA,0.22279457,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,583,350,NA,150,33.456897084048,2600.40194857143,NA,480.36996,50.3361166380789,51.7363171428571,NA,61.33258
9,0.083344262295082,0.37932782454448,NA,-0.065089342633745,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,61,933,NA,1215,35.8722459016393,2270.68883708467,NA,447.350425514403,508.28706557377,399.139760986066,NA,479.525360493827
10,0.069188968231939,0.106314851733333,0.519142857142857,-0.365464861534123,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,526,750,7,1773,33.2897699619772,2015.57437866667,68.4948571428571,419.26673322053,172.279074144487,174.776577333333,429.258857142857,168.888975183305
