,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,0.895830564784053,0.976335570469799,0.977809259259259,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,301,447,540,NA,55.4948106312292,626.205691275168,733.835883333333,NA,2542.97625249169,2359.29137807606,2414.15388703704
2,NA,0.915083333333333,0.972986394557823,0.975742857142857,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,300,294,315,NA,54.2403366666667,632.369738095238,767.933425396825,NA,1406.93694,1306.0002414966,1399.06805079365
3,NA,0.901694524495677,0.977106493506493,0.977722316865417,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,347,385,587,NA,51.7505504322767,671.478309090909,778.374816013629,NA,655.320146974063,612.682620779221,633.327807495741
4,NA,0.895793357933579,0.976606886657102,0.97711496350365,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,271,697,548,NA,54.902557195572,636.252180774749,746.982833941606,NA,351.489653136531,333.647371592539,341.227808394161
5,NA,0.903811897106109,0.976021314387211,0.976635897435897,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,622,563,195,NA,50.579424437299,672.830392539964,750.801205128205,NA,90.2286061093248,93.9413570159858,87.4739538461538
6,0.889845771144279,0.898190156599553,0.975901140684411,0.975948805460751,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,201,447,526,293,37.1448059701493,59.5863758389262,708.097201520913,775.350436860068,1271.14444776119,445.336563758389,413.17508365019,403.454204778157
7,NA,0.903354066985646,0.976875899280575,0.975581538461538,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,209,556,975,NA,61.6881291866029,677.424237410072,701.537494358974,NA,490.749765550239,502.657550359712,487.258526153846
8,NA,0.903446808510638,0.978012578616352,0.977865311308767,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,141,318,787,NA,54.6968723404255,702.500685534591,748.827165184244,NA,40.7085106382979,49.1702421383648,44.6379212198221
9,NA,0.906284271284271,0.976029972752044,0.978495462794918,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,693,367,551,NA,56.2643737373737,652.265885558583,753.913488203267,NA,531.25927994228,522.785351498638,548.782789473684
10,NA,0.9006,0.973575572519084,0.971715107913669,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,440,655,695,NA,55.6955613636364,578.012964885496,653.61281294964,NA,186.843704545455,186.51786870229,181.209276258993
11,NA,0.90730890052356,0.975774822695035,0.976703163017032,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,NA,191,564,411,NA,62.2233246073298,659.636280141844,757.309282238443,NA,166.55587434555,159.219455673759,174.228350364963
12,NA,0.90641265060241,0.977565030146425,0.974492805755396,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,332,1161,278,NA,55.0331295180723,680.774194659776,747.439467625899,NA,116.244415662651,114.673400516796,108.936676258993
13,NA,0.90535761589404,0.974337858220211,0.974034690799397,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,302,663,663,NA,56.6531920529801,648.800153846154,705.745769230769,NA,18.610701986755,24.8011342383107,21.6213559577677
14,NA,0.886751592356688,0.97773185483871,0.978058064516129,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,314,496,310,NA,46.7006815286624,644.906689516129,724.645403225806,NA,73.4042770700637,82.5475161290323,77.0787741935484
15,NA,0.924243902439024,0.973424324324324,0.973212230215827,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,NA,533,740,278,NA,58.6444540337711,670.998351351351,727.084273381295,NA,641.919632270169,637.169887837838,617.543061151079
16,NA,0.912284188034188,0.978756983240223,0.977509281678773,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,NA,936,358,1239,NA,55.8728354700855,683.553673184358,765.548556093624,NA,729.856587606838,734.947212290503,734.493634382567
17,NA,0.931861538461538,0.971054830287206,0.971349090909091,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,NA,260,383,550,NA,51.9693076923077,657.938195822454,698.903850909091,NA,84.7353230769231,87.4190652741514,84.2396654545455
