,Empty,YFP,1pok-misfolded,1pok-fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nEmpty,nYFP,n1pok-misfolded,n1pok-fiber,yEmpty,yYFP,y1pok-misfolded,y1pok-fiber,rEmpty,rYFP,r1pok-misfolded,r1pok-fiber
1,-0.048047368421053,0.9125,NA,-0.044794322144113,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,190,2,NA,1138,28.9994052631579,453.2755,NA,444.118976274165,2029.86562631579,647.099,NA,2396.69806151142
2,0.069031150813008,0.046857142857143,NA,-0.163196185286104,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,246,14,NA,367,28.512918699187,679.618928571429,NA,474.739430517711,1104.09456910569,715.546928571429,NA,1284.3196893733
3,-0.021386363636364,0.4051875,NA,-0.144162005272109,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,44,16,NA,588,29.7247272727273,586.55,NA,501.708525510204,635.596204545454,201.697625,NA,632.025102040816
4,-0.026643724696356,0.396647058823529,NA,0.243945692883895,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,247,17,NA,534,26.078028340081,819.101294117647,NA,463.058220973783,315.909935222672,134.455823529412,NA,382.8900917603
5,0.010253588516746,0.3105,NA,-0.024680917438692,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,209,2,NA,367,29.2788947368421,757.0175,NA,459.371111716621,106.034693779904,36.959,NA,94.0343841961853
6,0.004238578680203,0.05828,NA,-0.157467898314607,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,394,50,NA,534,26.0247335025381,576.77112,NA,464.037679775281,357.675969543147,347.05898,NA,369.559597378277
7,-0.104218009478673,0.44455,NA,-0.113676865337955,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,211,20,NA,577,28.3810758293839,785.64185,NA,471.439965337955,486.788431279621,182.83995,NA,519.090202772964
8,-0.034221157569721,0.2836875,NA,0.075716981132076,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,502,16,NA,53,27.5269262948207,628.435375,NA,446.731981132075,40.9734243027888,17.437375,NA,37.6096226415094
9,-0.152783783783784,0.387833333333333,NA,-0.015024444734819,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,37,18,NA,1301,30.1954864864865,714.498,NA,466.282965411222,492.803945945946,169.921,NA,487.013736356649
10,-0.088023064769648,0.327866666666667,NA,-0.222538669238579,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,369,30,NA,1970,27.3097967479675,687.242566666667,NA,438.580276142132,151.586701897019,78.1777,NA,172.809816751269
11,-0.068713713713714,0.27337037037037,NA,0.227649402390438,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,999,27,NA,251,28.3760580580581,594.348740740741,NA,536.131788844621,179.911774774775,57.0127037037037,NA,176.266458167331
12,-0.03856286474026,0.2495,NA,0.240756653992395,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,462,28,NA,263,27.3642554112554,643.105,NA,445.500673003802,96.6033268398268,36.1155714285714,NA,99.9614258555133
13,-0.004302239936102,0.122744832,NA,0.015248761506849,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,626,25,NA,730,26.2113642172524,643.14556,NA,446.743505479452,12.3274936102236,7.27008,NA,17.3264753424658
14,-0.059405997671958,0.2402,NA,0.142281704935065,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,945,5,NA,385,28.6795492063492,447.2906,NA,461.766153246753,77.0277873015873,20.5828,NA,72.697412987013
15,-0.145160714285714,0.272363636363636,NA,-0.20058275862069,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,112,11,NA,1740,28.4205892857143,802.337727272727,NA,451.851090804598,567.101589285714,283.257272727273,NA,616.836725862069
