,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.8505,0.52746096969697,0.092702371287129,0.246890289590444,1,0,0,1,0,0,0,Chaperone,HSP104,6,33,101,586,577.903166666667,118.903272727273,36.2486831683168,453.189259385666,1086.49716666667,1100.78975757576,787.950346534653,853.424310580205
2,-0.391,0.358509090909091,0.747681034482759,-0.091247423838384,0,1,0,0,0,0,0,Chaperone,HSP78,1,55,232,495,475.288,80.6387090909091,38.5607068965517,441.581775757576,340.511,292.602763636364,265.338168103448,224.545688888889
3,-0.2156,0.229651162790698,0.679883495145631,-0.096760273972603,0,1,0,0,0,0,0,Chaperone,MCX1,5,43,206,438,467.4932,86.4438604651163,34.7061310679612,435.171335616438,75.4756,42.9708837209302,33.1269368932039,36.5878607305936
4,0.64825,0.367627118644068,0.040308666492147,0.242236780141844,0,0,0,1,0,0,0,DNA-related,RVB1,8,59,191,846,573.237125,114.981050847458,34.5120052356021,544.23674822695,298.597375,304.347949152542,234.376586387435,256.806353427896
5,0.336166666666667,0.346352941176471,0.039641509433962,0.286557590447504,0,0,0,1,0,0,0,DNA-related,RVB2,6,68,212,581,588.403333333333,100.780676470588,34.0088018867925,496.461623063683,201.639,241.180161764706,188.35366509434,209.119753872633
6,0.378666666666667,0.0521,0.046399232701422,0.018475387461646,0,0,1,0,0,0,0,Chaperone,CNE1,3,60,211,717,557.416666666667,92.6970166666667,35.7607156398104,552.423175732218,100.335,15.4347,10.456327014218,12.1545536959554
7,0.288166666666667,-0.0221875,-0.046938745783133,0.085538119217687,0,0,0,0,0,1,0,Chaperone,TCP1,6,80,166,588,353.195833333333,94.1865875,37.3046024096386,444.00006122449,337.220666666667,298.0628625,254.906192771084,260.740119047619
8,-0.123666666666667,-0.023917647058824,0.02876397515528,0.007308245546559,1,0,0,0,0,0,0,Chaperone,CCT2,3,85,161,494,578.118333333333,110.679,37.4322422360248,482.15128340081,4.66066666666667,17.3705882352941,5.88703105590062,8.67453441295546
9,0.3481,0.078616666666667,-0.077960288808664,-0.012324490153846,1,0,0,0,0,0,0,Chaperone,CCT3,10,60,277,650,473.8978,115.786733333333,36.661238267148,457.0162,89.4444,64.5756166666667,54.2937725631769,59.6704753846154
10,0.1815,0.012857142857143,-0.099605633802817,0.096723195833333,1,0,0,0,0,0,0,Chaperone,CCT4,6,28,71,144,225.863166666667,79.7689642857143,38.0499577464789,304.541972222222,169.408166666667,184.413464285714,137.99923943662,156.367263888889
