,wt,fiber,half,nothing,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,nnothing,ywt,yfiber,yhalf,ynothing,rwt,rfiber,rhalf,rnothing
1,0.776,NA,0.058124401913876,NA,1,0,0,1,0,0,0,Chaperone,HSP104,2,NA,209,NA,227.0135,NA,80.0011961722488,NA,189.4065,NA,580.536923444976,NA
2,-0.018,0,0.031779935275081,NA,0,1,0,0,0,0,0,Chaperone,HSP78,1,1,309,NA,77.547,86.008,84.8579644012945,NA,42.675,292.813,215.069417475728,NA
3,0,0,0.02188402718894,NA,0,1,0,0,0,0,0,Chaperone,MCX1,1,3,434,NA,20.487,110.057,81.3331820276498,NA,4.602,61.0663333333333,42.496569124424,NA
4,0.251,0.64,0.043748491582492,NA,0,0,0,1,0,0,0,DNA-related,RVB1,1,2,297,NA,131.872,156.1755,84.8362861952862,NA,16.479,182.2935,251.620606060606,NA
5,0,0.291625,0.036872679045093,NA,0,0,0,1,0,0,0,DNA-related,RVB2,5,8,377,NA,382.7166,314.5935,84.4028408488064,NA,93.3964,157.770625,202.515193633952,NA
6,0.03475,-0.288,0.018904610132013,NA,0,0,1,0,0,0,0,Chaperone,CNE1,4,1,303,NA,441.208,108.81,84.155798679868,NA,30.438,48.834,13.9166171617162,NA
7,0,NA,0.006484764542936,NA,0,0,0,0,0,1,0,Chaperone,TCP1,1,NA,361,NA,702.657,NA,84.8140914127424,NA,571.71,NA,262.012828254848,NA
8,0.364,0,0.001945754716981,NA,1,0,0,0,0,0,0,Chaperone,CCT2,2,2,424,NA,119.5325,612.8895,83.4938514150943,NA,85.0995,8.638,11.438570754717,NA
9,0.32775,0.313,0.010371997399527,NA,1,0,0,0,0,0,0,Chaperone,CCT3,4,2,423,NA,908.0665,585.4525,81.3025413711584,NA,106.045,98.7675,62.3643451536643,NA
10,0.165666666666667,0.4388,0.02401935483871,NA,1,0,0,0,0,0,0,Chaperone,CCT4,3,5,155,NA,159.271666666667,307.9074,70.6161032258065,NA,84.972,125.6322,149.460625806452,NA
