,wt,fiber,half,nothing,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,nnothing,ywt,yfiber,yhalf,ynothing,rwt,rfiber,rhalf,rnothing
1,0.667236387782205,0.388468042468193,0.576550257731959,NA,1,0,0,1,0,0,0,Chaperone,HSP104,753,393,776,NA,708.397363877822,568.444933842239,134.983390463918,NA,500.656730411687,582.930473282443,569.241182989691,NA
2,-0.220878136200717,-0.061051118210863,0.055145945945946,NA,0,1,0,0,0,0,0,Chaperone,HSP78,558,313,555,NA,723.479016129032,487.45449201278,129.963618018018,NA,171.34429390681,203.997476038339,175.774551351351,NA
3,-0.234677419354839,-0.062073283299389,0.003773426573427,NA,0,1,0,0,0,0,0,Chaperone,MCX1,527,491,715,NA,773.272749525617,532.111912423625,130.28753006993,NA,37.0705256166983,34.3368553971487,33.2830307692308,NA
4,0.641847549909256,0.451199066874028,0.703233983286908,NA,0,0,0,1,0,0,0,DNA-related,RVB1,551,643,718,NA,787.377938294011,537.029706065319,136.035077994429,NA,229.590876588022,252.17366874028,224.606513927577,NA
5,0.649127868852459,0.456337187686567,0.70472626408472,NA,0,0,0,1,0,0,0,DNA-related,RVB2,610,536,661,NA,780.446449180328,523.104117537313,133.675139183056,NA,179.021054098361,188.542582089552,180.119735249622,NA
6,-0.199088804408353,0.035669870425139,-0.060962504123711,NA,0,0,1,0,0,0,0,Chaperone,CNE1,431,541,776,NA,785.423412993039,503.003449168207,130.204134020619,NA,10.8715870069606,11.5536598890943,11.6604716494845,NA
7,0.205562204724409,0.010621394227994,0.037604521632653,NA,0,0,0,0,0,1,0,Chaperone,TCP1,635,693,735,NA,814.501453543307,484.206744588745,132.596278911565,NA,241.353738582677,253.319731601732,225.673046258503,NA
8,-0.189760127191868,0.073973276175549,-0.091967542708333,NA,1,0,0,0,0,0,0,Chaperone,CCT2,787,638,672,NA,824.963936467599,656.166594043887,122.423438988095,NA,9.70256797966963,10.8994686520376,15.6489241071429,NA
9,-0.14694242876938,0.03450027591623,-0.177150403870968,NA,1,0,0,0,0,0,0,Chaperone,CCT3,1032,955,465,NA,809.29324127907,629.189388481675,135.501139784946,NA,52.5067073643411,51.3133151832461,54.3549741935484,NA
10,0.148705521472393,0.024798535148515,0.005392857142857,NA,1,0,0,0,0,0,0,Chaperone,CCT4,163,202,196,NA,533.021343558282,273.849549504951,94.3485102040816,NA,147.320570552147,148.665762376238,143.91468877551,NA
