,1pok-fiber2,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n1pok-fiber2,nhalf,nfiber,nwt,y1pok-fiber2,yhalf,yfiber,ywt,r1pok-fiber2,rhalf,rfiber,rwt
1,2296.17425490196,2500.88276190476,2440.22658385093,NA,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,102,168,161,NA,64.4979803921569,43.1710773809524,68.8559192546584,NA,2296.17425490196,2500.88276190476,2440.22658385093,NA
2,1262.29355714286,1449.08720918367,1354.03220394737,NA,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,70,392,152,NA,56.6189142857143,39.505887755102,68.3467434210526,NA,1262.29355714286,1449.08720918367,1354.03220394737,NA
3,592.750063829787,619.405909638554,642.307412844037,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,47,166,218,NA,53.9557021276596,35.9389638554217,59.4709862385321,NA,592.750063829787,619.405909638554,642.307412844037,NA
4,357.503191489362,329.231102222222,362.641172043011,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,47,225,186,NA,50.8443404255319,36.0998,63.4279086021505,NA,357.503191489362,329.231102222222,362.641172043011,NA
5,96.1505253164557,84.5883882352941,95.4365032258064,NA,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,158,340,155,NA,52.4959810126582,35.3516088235294,59.5871161290323,NA,96.1505253164557,84.5883882352941,95.4365032258064,NA
6,375.304452380952,419.200255952381,446.720045751634,1285.73879906542,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,42,168,153,214,51.5220238095238,36.4116011904762,63.1565947712418,38.8123457943925,375.304452380952,419.200255952381,446.720045751634,1285.73879906542
7,462.364675,472.217467625899,500.088182608696,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,80,139,115,NA,55.2694125,36.7011366906475,69.5261913043478,NA,462.364675,472.217467625899,500.088182608696,NA
8,36.6123733333333,35.7445063291139,48.4030363636364,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,75,158,110,NA,58.53416,33.9702721518987,66.1069181818182,NA,36.6123733333333,35.7445063291139,48.4030363636364,NA
9,439.597666666667,494.816129032258,515.202962962963,NA,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,51,124,135,NA,53.2686274509804,39.1409516129032,73.4258074074074,NA,439.597666666667,494.816129032258,515.202962962963,NA
10,144.6785625,194.340070422535,177.503619047619,NA,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,16,71,63,NA,54.225875,42.0256338028169,53.1594285714286,NA,144.6785625,194.340070422535,177.503619047619,NA
11,184.747695652174,162.522978609626,191.671305555556,NA,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,92,187,180,NA,55.6949130434783,34.3613422459893,74.3486722222222,NA,184.747695652174,162.522978609626,191.671305555556,NA
12,117.49853030303,113.069855882353,120.30003164557,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,132,340,158,NA,57.5662348484848,36.9507,63.1970569620253,NA,117.49853030303,113.069855882353,120.30003164557,NA
13,18.9386885245902,11.5662544378698,17.4504471544715,NA,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,183,169,123,NA,48.1013169398907,34.7982366863905,50.703243902439,NA,18.9386885245902,11.5662544378698,17.4504471544715,NA
14,71.0568977272727,72.6261223776224,72.4372983193277,NA,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,88,286,238,NA,47.6178522727273,35.6542937062937,50.4781932773109,NA,71.0568977272727,72.6261223776224,72.4372983193277,NA
15,604.00658008658,617.072310880829,589.863352678571,NA,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,231,193,224,NA,49.7860865800866,37.196378238342,52.4890357142857,NA,604.00658008658,617.072310880829,589.863352678571,NA
16,687.901477941176,705.187793696275,743.371682134571,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,136,349,431,NA,50.0539044117647,35.781111747851,52.0777076566125,NA,687.901477941176,705.187793696275,743.371682134571,NA
17,93.2668492063492,81.4926007462686,103.24994,NA,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,126,268,150,NA,45.6324761904762,33.5087425373134,49.6876266666667,NA,93.2668492063492,81.4926007462686,103.24994,NA
18,369.51741025641,361.04979558011,393.477651515152,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,156,181,132,NA,49.603608974359,35.7257513812155,52.1966742424242,NA,369.51741025641,361.04979558011,393.477651515152,NA
19,398.63390625,275.68369023569,418.624247826087,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,96,297,460,NA,51.4360625,25.2204848484848,59.8491630434783,NA,398.63390625,275.68369023569,418.624247826087,NA
20,347.001631016043,346.336944262295,362.627863492064,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,187,305,315,NA,49.5549625668449,33.5323049180328,47.8904158730159,NA,347.001631016043,346.336944262295,362.627863492064,NA
21,34.7954516129032,35.6958823529412,43.2149558823529,NA,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,62,136,272,NA,45.2484193548387,32.2654485294118,49.9649154411765,NA,34.7954516129032,35.6958823529412,43.2149558823529,NA
22,123.886602739726,132.104126666667,139.378181318681,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,73,150,182,NA,40.8770273972603,34.7542533333333,56.3351868131868,NA,123.886602739726,132.104126666667,139.378181318681,NA
23,59.525170212766,59.5974769230769,66.4014019607843,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,94,130,204,NA,49.9078936170213,35.2779307692308,57.441431372549,NA,59.525170212766,59.5974769230769,66.4014019607843,NA
24,65.3696082474227,65.2020900321543,67.4236397515528,NA,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,97,311,161,NA,48.5982680412371,33.9828424437299,63.5724596273292,NA,65.3696082474227,65.2020900321543,67.4236397515528,NA
25,24.5363823529412,17.2419118236473,25.4783417721519,NA,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,204,499,158,NA,44.1105735294118,32.5651643286573,51.7490253164557,NA,24.5363823529412,17.2419118236473,25.4783417721519,NA
26,32.7557751196172,32.8757289473684,40.9714566037736,NA,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,209,380,265,NA,44.974995215311,32.6344657894737,46.587679245283,NA,32.7557751196172,32.8757289473684,40.9714566037736,NA
27,16.1637211538462,15.7000727762803,21.9100944309927,NA,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,104,371,413,NA,45.0762980769231,32.7826846361186,49.5448595641646,NA,16.1637211538462,15.7000727762803,21.9100944309927,NA
28,40.2178066037736,39.33980859375,48.7634457831325,NA,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,212,512,332,NA,42.883608490566,31.868697265625,49.2227259036145,NA,40.2178066037736,39.33980859375,48.7634457831325,NA
29,13.5538706467662,6.73409782608696,9.93280821917808,NA,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,201,276,292,NA,41.263039800995,29.2787826086957,40.0115102739726,NA,13.5538706467662,6.73409782608696,9.93280821917808,NA
30,241.497052631579,267.677172576832,260.862207627119,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,133,423,236,NA,46.9993909774436,33.2973995271868,48.8069661016949,NA,241.497052631579,267.677172576832,260.862207627119,NA
31,109.023747634069,107.732568910256,119.173717391304,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,317,624,138,NA,42.3225110410095,31.7984070512821,49.6742753623188,NA,109.023747634069,107.732568910256,119.173717391304,NA
32,33.3424364089776,31.2276308539945,39.5600924731183,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,401,363,465,NA,41.9949127182045,30.9390082644628,46.7471892473118,NA,33.3424364089776,31.2276308539945,39.5600924731183,NA
33,35.2088534482759,32.8496642857143,38.0862724137931,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,232,280,290,NA,44.4113663793103,32.7754607142857,49.109575862069,NA,35.2088534482759,32.8496642857143,38.0862724137931,NA
34,183.737106617647,193.47176819407,202.655226190476,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,272,742,336,NA,43.7937352941176,30.6053059299191,54.5663511904762,NA,183.737106617647,193.47176819407,202.655226190476,NA
35,17.5757407407407,21.7810125523013,28.0641691729323,NA,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,351,239,266,NA,41.0134843304843,30.35110041841,50.9606015037594,NA,17.5757407407407,21.7810125523013,28.0641691729323,NA
36,16.0157666666667,18.160624497992,20.362893129771,NA,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,60,498,131,NA,47.9108333333333,32.5161967871486,56.6665114503817,NA,16.0157666666667,18.160624497992,20.362893129771,NA
37,51.2136636363636,55.6706209677419,61.7837566909976,NA,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,330,248,411,NA,41.1752181818182,31.328439516129,44.8690827250608,NA,51.2136636363636,55.6706209677419,61.7837566909976,NA
38,28.0722702702703,23.5485402298851,29.0264144144144,32.9371223220456,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,148,348,222,1447,44.0575675675676,31.4896408045977,49.179972972973,22.0795411195577,28.0722702702703,23.5485402298851,29.0264144144144,32.9371223220456
39,17.24775,17.3666939501779,24.0676887417219,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,120,281,151,NA,42.0565583333333,31.5127793594306,51.3166754966887,NA,17.24775,17.3666939501779,24.0676887417219,NA
40,46.0091473214286,42.5542331838565,49.6365682539683,NA,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,224,446,315,NA,37.5185848214286,29.8465762331839,44.6315428571429,NA,46.0091473214286,42.5542331838565,49.6365682539683,NA
41,38.8902345276873,41.0057597402597,46.5682163461538,NA,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,307,308,208,NA,36.8344592833876,30.29325,43.2238701923077,NA,38.8902345276873,41.0057597402597,46.5682163461538,NA
42,37.0399298245614,43.1113205128205,53.209335443038,NA,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,171,156,316,NA,37.1682631578947,30.9349615384615,44.5975886075949,NA,37.0399298245614,43.1113205128205,53.209335443038,NA
