,wt,fiber,half,nothing,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,nnothing,ywt,yfiber,yhalf,ynothing,rwt,rfiber,rhalf,rnothing
1,0.5325,0.244257918552036,0.279821052631579,NA,1,0,0,1,0,0,0,Chaperone,HSP104,2,221,95,NA,169.798,610.225778280543,107.877947368421,NA,389.2045,610.378547511312,518.228263157895,NA
2,0.0265,-0.081177419354839,0.041309523809524,NA,0,1,0,0,0,0,0,Chaperone,HSP78,2,124,42,NA,400.665,441.942338709677,136.386261904762,NA,149.0395,212.446290322581,230.398785714286,NA
3,0.090428571428571,-0.026087301587302,-0.010040816326531,NA,0,1,0,0,0,0,0,Chaperone,MCX1,7,252,49,NA,589.072142857143,497.953821428571,118.998632653061,NA,72.6772857142857,37.8523253968254,39.1782040816327,NA
4,0.35,0.271263214571429,0.169583333333333,NA,0,0,0,1,0,0,0,DNA-related,RVB1,5,350,60,NA,474.6172,588.376577142857,151.0691,NA,256.8864,282.796685714286,234.0961,NA
5,0.494111111111111,0.283858973063973,0.242953125,NA,0,0,0,1,0,0,0,DNA-related,RVB2,9,297,64,NA,540.499333333333,536.198983164983,110.316859375,NA,225.302444444444,205.229404040404,143.056359375,NA
6,0.171,0.066109324758842,0.098979166666667,NA,0,0,1,0,0,0,0,Chaperone,CNE1,1,311,48,NA,711.551,520.044022508039,118.813458333333,NA,7.848,14.8993344051447,37.4813541666667,NA
7,0.252571428571429,-0.005451715979381,0.070346153846154,NA,0,0,0,0,0,1,0,Chaperone,TCP1,7,388,52,NA,790.828857142857,506.832572164948,131.042653846154,NA,239.495142857143,269.793043814433,249.948961538462,NA
8,0.013,0.145046159756098,0.095457142857143,NA,1,0,0,0,0,0,0,Chaperone,CCT2,10,328,70,NA,663.6882,586.043637195122,137.264714285714,NA,36.5206,17.5788963414634,35.4049285714286,NA
9,0.292285714285714,0.144532137977099,0.196166666666667,NA,1,0,0,0,0,0,0,Chaperone,CCT3,7,524,24,NA,685.774142857143,582.161295801527,139.889208333333,NA,82.4961428571429,58.5135629770992,88.8224166666667,NA
10,0.06625,-0.013976672463768,0.218882352941176,NA,1,0,0,0,0,0,0,Chaperone,CCT4,4,69,17,NA,431.479,460.961231884058,87.7379411764706,NA,246.11125,184.16068115942,172.527764705882,NA
