"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"1",-0.0290323624595469,0.00796111111111111,0.0193809523809524,0.1762,1,0,0,0,0,0,0,0,0,0,"Oxidative-stress",1,"GND1",309,180,84,15,36.7173430420712,142.280788888889,300.37155952381,168.897866666667,2173.01241747573,2590.70992777778,2197.6004047619,1201.3336
"2",0.020372745490982,0.0443626373626374,0.031887323943662,0.42,0,1,1,0,0,0,0,0,0,1,"Lipid-Related",1,"ERG6",499,182,71,4,36.1439238476954,134.526373626374,381.386492957746,74.42525,1364.32618236473,1256.28097252747,1003.18090140845,270.16325
"3",-0.0387768240343348,-0.02775,0.03,0.2653,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"PUB1",233,108,29,10,35.2582575107296,131.291398148148,390.005034482759,249.4721,631.431605150215,667.801185185185,654.060620689655,317.9016
"4",-0.0408918439716312,0.0168057142857143,0.0596379310344828,-0.00075,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE1",564,525,116,4,34.4809663120567,134.245895238095,484.897818965517,135.017,354.033875886525,422.266900952381,428.69124137931,219.53925
"5",0.00566323024054983,0.00673880597014925,0.0309174311926605,0.093125,1,0,0,0,0,0,0,0,0,0,"Protease",0,"SDD3",291,268,109,8,35.0124261168385,131.289820895522,382.074467889908,117.686875,97.4129518900344,112.061007462687,153.302981651376,166.56025
"6",-0.0402363112391931,-0.00380879120879121,0.0102716049382716,0.20175,0,0,1,0,0,0,0,0,0,0,"AA-related",1,"BAP2",347,455,81,16,32.3177089337176,119.193068131868,377.57175308642,124.0028125,365.764631123919,427.413843956044,460.857407407407,421.3350625
"7",-0.0234217311233886,0.00554799241071429,0.0313712121212121,-0.0631,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS1",543,448,132,10,34.8545064456722,126.683995535714,452.992893939394,113.1176,473.057186003683,524.79259375,519.666674242424,330.038
"8",0.00992493577405858,0.0276124031007752,0.0571428571428571,-0.0726363636363636,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"PDR17",956,387,28,11,34.7970575313808,140.206550387597,420.14025,185.190454545455,42.4280617154812,54.8470775193798,73.5423928571429,164.045181818182
"9",-0.0582921348314607,-0.0163107344632768,0.00959154929577465,0.0246666666666667,1,0,0,0,0,0,0,0,0,0,"AA-related",0,"ARG4",445,177,142,9,34.8095258426966,136.127892655367,449.004112676056,214.607222222222,481.863784269663,506.211796610169,659.957781690141,451.099222222222
"10",-0.0204713656387665,0.0140127388535032,0.0508888888888889,0.0876111111111111,0,1,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS2",227,157,27,18,33.1485594713656,147.729891719745,233.011777777778,103.846333333333,148.246511013216,173.841515923567,137.353592592593,207.263611111111
"11",-0.0387591973244147,0.00769811320754717,0.00748550724637681,0.204857142857143,1,0,0,1,0,0,0,0,0,0,"Oxygen-growth",1,"SPE2",299,106,138,7,34.3696254180602,158.67829245283,505.917782608696,282.341,176.940665551839,208.286650943396,206.753144927536,153.176142857143
"12",-0.0366159420289855,-0.00264242424242424,0.0276119402985075,0.209833333333333,1,0,0,1,0,0,0,0,0,0,"Stress-related",0,"GSY2",276,165,67,6,33.5959202898551,136.001515151515,450.339388059701,60.4508333333333,109.688952898551,116.032260606061,178.17223880597,193.2125
"13",-0.00748932038834951,0.0267336956521739,0.0396187050359712,0.111,1,0,0,0,0,0,0,0,0,0,"Multivesicular-body-sorting",1,"IST1",515,184,139,5,30.4753339805825,106.915168478261,375.530496402878,367.36,17.6670252427184,24.1904130434783,52.6964460431655,20.5704
"14",-0.02305,4.16666666666667e-05,-0.0025,0.111571428571429,1,0,1,0,0,0,0,0,0,0,"Multivesicular-body-sorting",0,"VPS4",180,120,60,7,32.0164333333333,131.000725,459.239033333333,194.945,76.8175666666667,87.5961083333333,86.5326166666667,138.340571428571
"15",-0.043968085106383,0.0209877622377622,0.00834482758620689,0.0728181818181818,0,0,0,0,0,0,0,0,0,0,"Stress-related",1,"TIF3",94,572,29,11,32.5259574468085,107.511318181818,350.664931034483,147.488090909091,592.989127659574,658.052601398601,589.482103448276,335.608272727273
"16",-0.0538872188461538,-0.00108362369337979,0.0231634615384615,0.152266666666667,1,0,0,1,0,0,0,0,0,0,"Chaperone",1,"HCH1",260,287,208,15,34.4560807692308,122.047836236934,446.649774038462,164.766066666667,788.6268,789.710027874565,929.473629807692,313.8184
"17",0.154297912713472,0.00513175675675676,-0.00389915966386555,0.2216,0,1,0,0,0,0,0,0,0,0,"Protease",0,"CYM1",527,296,119,5,32.0873017077799,114.672787162162,489.54812605042,145.923,86.8401214421252,102.689364864865,112.530176470588,217.3392
"18",-0.0368234519104084,0.0143435897435897,0.0424691358024691,0.0823,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE9",759,195,81,10,31.9613333333333,123.56658974359,443.159037037037,143.9232,370.298105401845,431.860953846154,429.331148148148,250.6587
"19",-0.0504591439688716,0.0184561403508772,0.0152439024390244,0.1725,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"RPN2",514,399,123,6,32.926673151751,127.640776942356,431.194089430894,180.483666666667,371.526276264591,474.134536340852,494.438658536585,368.996333333333
"20",-0.0325541666666667,-0.00180738710691824,0.0501698113207547,0.175764705882353,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE6",720,318,159,17,32.6583,109.361962264151,442.573805031447,144.308294117647,359.627638888889,380.892119496855,443.655974842767,272.078411764706
"21",-0.0096306805944056,0.0093770197486535,0.0136601307189542,0.1511875,0,0,0,1,0,0,0,0,0,0,"RNA-related",1,"REF2",1144,557,153,16,29.9496870629371,109.303653500898,404.20054248366,110.6591875,40.0321337412587,61.5048922800718,73.6121503267974,179.7455625
"22",-0.0198731060606061,NA,0.0712958328767123,0.117315789473684,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"YPK1",528,420,146,19,32.4083882575758,104.052507142857,278.27351369863,190.657473684211,138.288964015152,151.511976190476,197.777465753425,161.729210526316
"23",-0.00833387834274953,0.0055031185031185,0.0268778625954198,0.161375,1,0,0,0,0,0,0,0,0,0,"Autophagy",0,"ATG3",531,481,262,16,31.7748418079096,128.069823284823,423.258038167939,203.68175,57.0533483992467,74.571343035343,97.2084541984733,86.6040625
"24",-0.0382086614173228,0.028955497382199,-0.00224844720496894,0.04,1,0,0,0,1,0,0,0,0,0,"Autophagy",0,"ATG18",254,382,161,7,30.6786653543307,131.299314136126,462.705459627329,127.632571428571,65.5969566929134,87.1778062827225,105.074124223602,75.2187142857143
"25",0.00355049504950495,0.0451751412429379,0.004,0.0809428571428571,1,0,0,1,0,0,0,0,0,0,"Proteasome",0,"RPN14",505,177,127,35,29.6944257425743,120.786661016949,365.099338582677,153.466285714286,29.2833287128713,31.2701129943503,41.4262283464567,93.3883714285714
"26",-0.0474494949494949,0.0287417582417582,0.0347629617272727,0.0368461538461538,0,0,1,0,0,0,0,0,0,0,"Autophagy",0,"ATG40",198,364,110,13,30.2150909090909,112.578142857143,352.044209090909,81.2462307692308,40.0762070707071,51.3253351648352,73.5761454545455,138.468
"27",-0.000641686182669789,0.0201677777777778,0.0225816326530612,0.14625,1,0,0,0,0,0,0,0,0,0,"Signaling",1,"STE50",427,900,98,20,29.8380866510539,118.221216666667,368.041479591837,129.77355,21.5434238875878,36.2265711111111,64.1084285714286,62.6026
"28",-0.0093938759936407,0.0140952380952381,0.00868,-0.003,0,0,1,0,0,0,0,0,0,0,"Autophagy",0,"ATG15",629,609,150,4,32.4883529411765,120.342223316913,396.667966666667,73.381,45.5059618441971,57.2274811165846,99.3566866666667,204.36175
"29",0.0165897435897436,0.0217827586206897,0.0315649717514124,0.047875,1,0,0,1,0,0,0,0,0,0,"-",1,"PTC1",390,290,177,8,30.1258,94.6496310344828,369.815338983051,74.21625,12.1417871794872,24.0017689655172,39.3808418079096,166.35975
