,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,0.984275103163686,0.963595841455491,0.971657121879589,0.983450620615219,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,727,1539,1362,1853,2436.789565337,29.4234587394412,83.3776497797357,483.797462493254,2113.34477028886,1826.71122547109,1920.19346035242,1810.60628818133
2,0.908561238854998,0.894316411682893,0.899239184840901,0.909227926078029,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,2131,1438,2797,487,2325.81204551854,23.9560278164117,72.4259710404004,490.648351129363,330.895098076021,341.717543810848,293.921127636754,317.19059137577
3,0.972759297952361,0.954519855595668,0.964534181240064,0.97661737804878,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,2393,554,2516,1968,2326.39959632261,23.1500631768953,74.1331029411765,492.049295223577,325.870461763477,320.246590252708,311.491054848967,306.244267276423
4,0.955685214626391,NA,0.939188097768332,0.962004074979625,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,629,NA,1882,1227,2425.92154372019,NA,79.2627640807651,504.796681336593,155.009583465819,NA,160.418620616366,150.492570497148
5,0.984856603773585,0.956002553191489,0.967013347022587,0.983168120155039,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,530,1175,974,2064,2292.33969622642,21.2807174468085,73.4259507186858,467.651815406977,55.1441716981132,49.9716544680851,54.6948993839836,52.6058144379845
6,0.939484787018256,0.834452269170579,0.849201948627104,0.922319910514541,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,493,1278,1129,894,2394.03620892495,19.7796447574335,77.2255969884854,521.778880313199,217.674886409736,206.359320813772,210.087106288751,209.786294183445
7,0.975016776075857,0.946646135265701,0.965304538799414,0.979480552070264,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1371,1656,1366,797,2316.37824872356,21.2997481884058,77.8643257686676,502.008673776662,84.8310882567469,79.8458641304348,80.8933382137628,79.1206549560853
8,0.989063649222065,0.948665079365079,0.967001751313485,0.986345018450185,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1414,630,571,542,2339.69986562942,21.5209285714286,78.7200245183888,509.772767527675,23.2805162659123,20.1836079365079,20.4777530647986,21.0206365313653
9,0.989086476540938,0.955521367521368,0.975647773279352,0.990309037900875,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,1087,585,494,343,2470.32177644894,24.1194598290598,79.18345951417,490.142915451895,187.483973321067,210.314406837607,147.300923076923,156.773548104956
10,0.954170212765957,0.950753846153846,0.939012048192771,0.953930817610063,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,1128,845,498,159,2334.72730407801,24.1123301775148,79.929,455.801742138365,50.2298102836879,48.6942911242604,44.8316827309237,48.3957987421384
11,0.997521739130435,0.954164507772021,0.975930348258707,0.996956852791878,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,2392,1544,804,394,2360.11988419732,21.8671334196891,79.1493992537313,505.936322335025,96.7296939799331,96.7921379533679,98.4972263681592,94.0705253807107
12,0.989612890625,0.942603550295858,0.972418211559433,0.987850159404888,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,2560,1352,1834,941,2391.84185625,21.9792056213018,79.8861139585605,522.382750265675,29.29526953125,29.3311486686391,27.1639683751363,27.5319373007439
13,0.948670852803738,0.847975323149236,0.890013733905579,0.909055900621118,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,3424,1702,2330,805,2196.7234713785,22.3715857814336,72.8898854077253,471.083529192547,7.58182038551402,6.53681022326674,6.47162746781116,6.45274658385093
14,0.987949050949051,0.916174750830565,0.964791582150101,0.984536160957042,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,1001,1505,1972,1839,2251.5348021978,21.8730857142857,77.9248149087221,472.072604676455,40.3301328671329,38.5216797342193,39.0342053752535,39.5312501359434
15,0.930551687388988,0.939624863088719,0.9232029455081,0.933024125874126,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,2815,1826,3395,2860,2160.97125719361,22.1152382256298,73.9357873343152,466.639294405594,353.879287033748,362.039633077766,359.801563181149,353.670777622378
16,0.996700290275762,0.949103646833013,0.97928781793842,0.996875784190715,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,1378,1563,747,797,2269.96049201742,21.3665834932821,79.1881311914324,490.283982434128,291.711192307692,290.256787587972,307.858174029451,300.906874529486
17,0.806492325855962,0.948270653301072,0.687044854881267,0.759321724709784,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,847,2893,1137,1206,2258.14767650531,19.885909782233,76.9970114335972,459.271082089552,36.1148500590319,30.0117338403042,35.0404160070361,32.6911069651741
18,0.95524219590958,0.80737330754352,0.933785334750266,0.962060734463277,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,929,2585,941,1416,2277.15473196986,21.3187760154739,74.5775611052072,460.513165960452,146.80179547901,146.079830560928,149.628280552604,138.400437146893
19,0.954464360587002,0.792066780821918,0.932033561643836,0.958247877758913,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,1908,584,1460,1767,1924.3800639413,21.1815154109589,67.8861363013699,421.29775721562,167.582549790356,171.847635273973,181.731090410959,173.077936049802
20,0.955048406139315,0.809463208685163,0.946451540195342,0.957751668891856,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,847,829,1331,749,2228.81168713105,21.9306911942099,79.1499481592787,483.29840987984,132.449351829988,137.188862484922,148.753068369647,136.563777036048
21,0.91647027972028,NA,0.891777275661717,0.909306002928258,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,572,NA,1549,1366,2323.8422972028,NA,76.0158734667527,477.428755490483,20.4779702797203,NA,19.358574564235,18.4594092240117
22,0.960743161094225,NA,0.944418837675351,0.952131679389313,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,658,NA,499,524,2146.26987386018,NA,72.5983266533066,431.880958015267,36.3384650455927,NA,32.9086693386774,35.1450534351145
23,0.961441658630665,0.93792005242464,0.93197476340694,0.947060931899642,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,1037,763,951,1116,2333.50661427194,21.2520576671035,77.4233659305994,492.167295698925,19.110587270974,16.3681363040629,16.7926803364879,17.1307231182796
