,1pok-fiber2,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n1pok-fiber2,nhalf,nfiber,nwt,y1pok-fiber2,yhalf,yfiber,ywt,r1pok-fiber2,rhalf,rfiber,rwt
1,0.037686274509804,-0.017541666666667,0.053428571428571,NA,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,102,168,161,NA,64.4979803921569,43.1710773809524,68.8559192546584,NA,2296.17425490196,2500.88276190476,2440.22658385093,NA
2,0.406614285714286,0.369573979591837,0.368493421052632,NA,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,70,392,152,NA,56.6189142857143,39.505887755102,68.3467434210526,NA,1262.29355714286,1449.08720918367,1354.03220394737,NA
3,0.109531914893617,-0.026366601204819,-0.077163728440367,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,47,166,218,NA,53.9557021276596,35.9389638554217,59.4709862385321,NA,592.750063829787,619.405909638554,642.307412844037,NA
4,0.099148936170213,-0.063902222222222,0.120381720430108,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,47,225,186,NA,50.8443404255319,36.0998,63.4279086021505,NA,357.503191489362,329.231102222222,362.641172043011,NA
5,0.159360759493671,0.201429426176471,0.064658064516129,NA,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,158,340,155,NA,52.4959810126582,35.3516088235294,59.5871161290323,NA,96.1505253164557,84.5883882352941,95.4365032258064,NA
6,0.03252380952381,0.169113095238095,0.046352941176471,0.272023205981308,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,42,168,153,214,51.5220238095238,36.4116011904762,63.1565947712418,38.8123457943925,375.304452380952,419.200255952381,446.720045751634,1285.73879906542
7,-0.1428125,-0.012644137410072,-0.082808695652174,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,80,139,115,NA,55.2694125,36.7011366906475,69.5261913043478,NA,462.364675,472.217467625899,500.088182608696,NA
8,0.072653333333333,0.04779746835443,0.055607200909091,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,75,158,110,NA,58.53416,33.9702721518987,66.1069181818182,NA,36.6123733333333,35.7445063291139,48.4030363636364,NA
9,-0.03921568627451,-0.017124496774194,-0.026785099185185,NA,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,51,124,135,NA,53.2686274509804,39.1409516129032,73.4258074074074,NA,439.597666666667,494.816129032258,515.202962962963,NA
10,0.1148125,-0.007239436619718,-0.134587301587302,NA,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,16,71,63,NA,54.225875,42.0256338028169,53.1594285714286,NA,144.6785625,194.340070422535,177.503619047619,NA
11,0.003988494891304,-0.084786096256685,0.083777777777778,NA,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,92,187,180,NA,55.6949130434783,34.3613422459893,74.3486722222222,NA,184.747695652174,162.522978609626,191.671305555556,NA
12,0.070961364393939,-0.056464705882353,0.141848101265823,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,132,340,158,NA,57.5662348484848,36.9507,63.1970569620253,NA,117.49853030303,113.069855882353,120.30003164557,NA
13,0.158385241530055,0.180218934911243,0.163494103252033,NA,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,183,169,123,NA,48.1013169398907,34.7982366863905,50.703243902439,NA,18.9386885245902,11.5662544378698,17.4504471544715,NA
14,0.042693181818182,0.037238996153846,0.017720332352941,NA,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,88,286,238,NA,47.6178522727273,35.6542937062937,50.4781932773109,NA,71.0568977272727,72.6261223776224,72.4372983193277,NA
15,-0.059194805194805,-0.024519407253886,-0.062799362053571,NA,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,231,193,224,NA,49.7860865800866,37.196378238342,52.4890357142857,NA,604.00658008658,617.072310880829,589.863352678571,NA
16,0.012566176470588,-0.082386819484241,0.033529758700696,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,136,349,431,NA,50.0539044117647,35.781111747851,52.0777076566125,NA,687.901477941176,705.187793696275,743.371682134571,NA
17,0.795661767460317,0.84164552238806,0.7379,NA,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,126,268,150,NA,45.6324761904762,33.5087425373134,49.6876266666667,NA,93.2668492063492,81.4926007462686,103.24994,NA
18,0.030653846153846,-0.11239226519337,-0.007075757575758,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,156,181,132,NA,49.603608974359,35.7257513812155,52.1966742424242,NA,369.51741025641,361.04979558011,393.477651515152,NA
19,0.068479166666667,-0.06346127946128,0.079421658891304,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,96,297,460,NA,51.4360625,25.2204848484848,59.8491630434783,NA,398.63390625,275.68369023569,418.624247826087,NA
20,0.035021390374332,-0.09216393442623,-0.000447011269841,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,187,305,315,NA,49.5549625668449,33.5323049180328,47.8904158730159,NA,347.001631016043,346.336944262295,362.627863492064,NA
21,0.035435483870968,-0.022357441911765,0.065819852941177,NA,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,62,136,272,NA,45.2484193548387,32.2654485294118,49.9649154411765,NA,34.7954516129032,35.6958823529412,43.2149558823529,NA
22,0.093821917808219,0.084351238666667,0.013513798351648,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,73,150,182,NA,40.8770273972603,34.7542533333333,56.3351868131868,NA,123.886602739726,132.104126666667,139.378181318681,NA
23,0.178287372340426,0.206676923076923,0.092022684313726,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,94,130,204,NA,49.9078936170213,35.2779307692308,57.441431372549,NA,59.525170212766,59.5974769230769,66.4014019607843,NA
24,0.035773195876289,0.079007650803859,0.040418469565217,NA,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,97,311,161,NA,48.5982680412371,33.9828424437299,63.5724596273292,NA,65.3696082474227,65.2020900321543,67.4236397515528,NA
25,0.078700980392157,0.11851503006012,0.129481012658228,NA,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,204,499,158,NA,44.1105735294118,32.5651643286573,51.7490253164557,NA,24.5363823529412,17.2419118236473,25.4783417721519,NA
