,Empty,YFP,1pok-misfolded,1pok-fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nEmpty,nYFP,n1pok-misfolded,n1pok-fiber,yEmpty,yYFP,y1pok-misfolded,y1pok-fiber,rEmpty,rYFP,r1pok-misfolded,r1pok-fiber
1,-0.001011337868481,0,NA,0.001198167072182,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,441,45,NA,1233,36.149433106576,2233.13237777778,NA,427.828562043796,2423.97785714286,2433.12453333333,NA,2348.84874128143
2,0.032558510638298,0,NA,0.001588383838384,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,376,579,NA,396,33.0421196808511,2433.98751122625,NA,457.584171717172,1154.4781462766,1254.81034196891,NA,1252.67745707071
3,-0.00484,0.012330472103004,NA,-0.007691889779874,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,75,233,NA,636,36.0390933333333,2367.8581416309,NA,485.319518867925,676.63408,574.537725321888,NA,622.791037735849
4,-0.007048506051873,0.003380566801619,NA,0.111171875,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,347,494,NA,576,30.9456368876081,2530.09886437247,NA,445.039673611111,343.482432276657,404.081773279352,NA,369.715800347222
5,0.049233230460526,0,NA,-0.000612345679012,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,304,104,NA,405,33.8817631578947,2706.29407692308,NA,442.392908641975,114.142917763158,92.8093173076923,NA,96.7292296296296
6,-0.011450365310924,0.001394168466523,NA,-0.038179894179894,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,595,926,NA,567,32.636337815126,2062.25529481641,NA,449.476045855379,373.350075630252,456.963653347732,NA,369.470514991182
7,-0.003190476190476,-0.000200483091787,NA,-0.028157096428571,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,315,414,NA,616,31.6295555555556,2531.63892028985,NA,456.64625974026,506.832726984127,498.071446859903,NA,512.556199675325
8,0.01155544147651,0.00170989010989,NA,0.033745454545455,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,745,455,NA,55,32.8077879194631,2722.49048791209,NA,443.048436363636,46.6755731543624,46.2917076923077,NA,37.7355636363636
9,0.016622641509434,0.001277218664227,NA,-0.006717915787264,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,53,1093,NA,1429,32.16,2337.33730009149,NA,451.547357592722,484.664849056604,393.465328453797,NA,484.313702589223
10,0.006011182108626,0.001876310272537,NA,-0.034579929728464,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,626,954,NA,2136,34.0670814696486,2005.94707756813,NA,425.672593164794,170.349353035144,170.229059748428,NA,172.763853932584
