,3n75 fiber,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 fiber,nhalf,nfiber,nwt,y3n75 fiber,yhalf,yfiber,ywt,r3n75 fiber,rhalf,rfiber,rwt
1,-0.077862068938878,-0.170749537131199,-0.180388153552452,-0.052073325173151,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,4401,3186,2936,2339,1518.33854919337,47.2296723163842,80.9098419618529,155.282690038478,1725.60803362872,1736.06015599498,1652.95579427793,1731.98577126977
2,-0.204015060619718,0.162412499900794,0.212140054138614,0.107172064260753,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,1775,1008,2525,744,1653.06234535211,44.4946785714286,74.8045112871287,150.251733870968,332.216801690141,339.615083333333,300.567115247525,333.50675672043
3,-0.171933472033355,-0.097877187317339,-0.141152706533038,-0.084542264619565,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,1559,917,2936,1840,1524.45057985888,44.1523685932388,76.8912234332425,148.961489673913,310.198029506094,325.852258451472,310.564379087193,309.420999456522
4,0.334987783595113,-0.164797783933518,-0.161770222236996,-0.126452407614782,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,573,361,2557,893,1615.76466841187,45.2430831024931,75.0338642940946,151.578488241881,153.608972076789,150.394512465374,150.936818146265,147.763481522956
5,-0.103623794714765,-0.0238119266486,-0.078375950669216,-0.022725543441637,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,1192,1107,523,831,1591.26291442953,41.7209069557362,81.5076921606119,152.434640192539,54.1524018456376,53.4297100271003,52.5563862332696,52.307797833935
6,-0.33620871379822,-0.015352373191136,-0.01142687367387,-0.091647529892666,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,674,1805,1018,1118,1727.54537388724,39.7489324099723,76.144699410609,147.556472271914,222.843666172107,207.485267590028,209.597033398821,203.647394454383
7,-0.131657594381036,-0.110070576116071,-0.155213991567696,-0.087399126204412,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1139,896,842,2221,1534.91250219491,43.0436383928571,81.0618657957245,148.465797838811,77.1183257243196,78.1511707589286,77.9722992874109,75.0495826204412
8,0.017079874004508,-0.065998231893688,-0.033756989380531,-0.031551764015363,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1331,301,339,1432,1586.13806386176,44.3802325581395,81.3692182890856,152.22061103352,23.7575462058603,21.3929534883721,20.3692684365782,20.5650384078212
9,-0.043007140607735,-0.154106382978723,-0.166729967361963,-0.084189839558233,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,362,235,326,498,1786.23038674033,47.6302808510638,84.1024662576687,156.120154618474,189.515386740331,156.709961702128,165.470312883436,120.833518072289
10,-0.019527472527473,-0.099667739632546,-0.143751633986928,-0.02632683982684,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,182,381,153,462,1719.82321428571,48.2819265091863,85.625908496732,177.022753246753,47.2077032967033,49.2874120734908,44.7951045751634,46.7212077922078
11,0.294279130027933,-0.170536662566845,-0.243641840739809,-0.086875307371314,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,716,561,3974,2001,1699.13718575419,45.9871443850267,73.7023978359336,149.986503248376,100.120224860335,96.9913885918004,90.8656550075491,91.9659500249875
12,0.220624239412208,-0.090818187370257,-0.110017262764663,-0.029965686691974,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,1327,4586,4109,4610,1650.9869706104,42.077360880942,72.4227262107569,141.353471149675,26.960430293896,24.5476613606629,26.4590455098564,26.3568264642082
13,-0.00780800884767,-0.023278753558095,0.009579312421712,-0.005108043177388,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,4313,2625,2874,1026,1491.40531787619,39.8596944761905,72.4655716771051,144.050481481481,7.74122629260376,6.31256076190476,6.08859498956159,6.56390740740741
14,0.212794977139762,-0.143493258426966,-0.145506345584989,-0.093821483754993,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,923,890,906,751,1537.2614539545,42.9357258426966,78.0422880794702,149.632351531292,40.8535742145179,39.2880213483146,40.1320132450331,40.9969560585886
15,-0.085218494271686,-0.105422582921175,-0.141331332533013,-0.128822029204545,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,1222,2588,833,880,1481.91254991817,40.3443481452859,79.894569027611,146.863013636364,366.787776595745,360.362576893354,366.379363745498,383.429011363636
16,0.184684212249255,-0.149275044013554,-0.214343633315038,-0.10956969384079,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,1007,1328,1822,3442,1530.25519761668,40.723719126506,73.0034072447859,142.371633062173,293.580626613704,293.5379375,284.141151481888,287.104922138292
17,-0.162837808903863,0.641110375275938,0.445627005347594,0.350512533395522,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,2226,1812,1496,1608,1468.30739442947,42.5793543046358,77.6776203208556,139.368644900498,34.2274604672058,34.7648217439294,34.3011136363636,34.3215876865672
18,0.317474545444802,-0.202671482075472,-0.1414567516633,-0.127985615972748,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,1866,1272,1485,2642,1528.24516720257,43.3260762578616,71.4903595959596,137.453506434519,144.590819935691,147.37226336478,149.584522558923,142.986168811506
