,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,0.002138927097662,-0.070846792072775,0.002779735682819,0.001887749595251,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,727,1539,1362,1853,2471.23743878955,30.6226484730344,85.4320256975037,492.537082568807,2154.73603851444,1866.33624951267,1966.03261967695,1851.68609120345
2,0.000406381980291,0.068122971182198,0.018527694315338,0.002418891170431,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,2131,1438,2797,487,2373.2163435007,25.3716849791377,75.9801254915981,502.312854209446,346.809039887377,363.611679415855,315.797713264212,331.647480492813
3,0.002190555787714,-0.071346570397112,-0.001456656518283,0.004141260162602,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,2393,554,2516,1968,2400.58038361889,24.3445144404332,77.5404213036566,509.027492378049,342.977626410364,332.028963898917,328.500754769475,323.426349593496
4,0.003780604133545,NA,0.012395781827843,0.001047269763651,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,629,NA,1882,1227,2470.23495230525,NA,81.9259819341126,513.986334963325,161.166441971383,NA,167.116698193411,156.319602281989
5,0.001128301886792,0.009251114408511,0.003946010164271,0.002347868217054,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,530,1175,974,2064,2329.41337735849,22.3891378723404,75.5914794661191,490.983098837209,60.1467886792453,55.1397829787234,59.8985420944559,59.9083648255814
6,-0.001748478701826,NA,-0.003283863418955,-0.000119686800895,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,493,1278,1129,894,2453.37681135903,21.3145438184664,81.9447785651019,533.275212527964,232.566590263692,225.862614241002,234.01013108946,223.284606263982
7,0.002906637490883,-0.079062892089372,-8.68785505124451E-05,0.000621079046424,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1371,1656,1366,797,2386.08069584245,22.9091008454106,80.217201317716,511.086420326223,92.1436250911743,88.213181763285,86.8431595900439,84.9421166875784
8,0.000380480905233,-0.017721681746032,0.024828054115587,0.00179889298893,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1414,630,571,542,2378.40092503536,22.4303317460317,80.56376882662,518.331642066421,27.5593507779349,24.3137492063492,24.7446602451839,25.3485793357934
9,0.000548298068077,-0.075510051965812,0.012914075101215,-0.001600583090379,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,1087,585,494,343,2527.56308187672,25.0715230769231,80.9931315789474,497.134137026239,196.925220791168,217.546369230769,153.83195951417,163.532991253644
10,0.001815602836879,-0.031665039763314,-0.008375502008032,0.004616352201258,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,1128,845,498,159,2415.32661347518,25.2313704142012,82.6719337349398,462.199566037736,56.6494361702128,53.6808887573965,49.7446506024096,53.2120314465409
11,0.000400501672241,-0.074406019559586,-0.008112031927861,0.000284263959391,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,2392,1544,804,394,2425.8456680602,22.8988678756477,81.1038619402985,513.592733502538,104.220703177258,103.264819948187,104.136047263682,99.6218502538071
12,0.001075,-0.02351558091716,0.018356292448201,0.000582359192349,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,2560,1352,1834,941,2447.653859375,22.7259918639053,84.6470190839695,530.988832093518,33.859239453125,33.2593217455621,32.539526172301,31.5845547290117
13,5.63668224299065E-05,NA,0.008592328240343,0.001741614906832,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,3424,1702,2330,805,2250.97188200935,23.4115945945946,76.7384403433476,481.378355279503,10.9575943341121,9.71897238542891,9.06474549356223,9.06353167701863
14,0.000237762237762,-0.05645310717608,0.002879310344828,0.002186514410005,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,1001,1505,1972,1839,2307.71384915085,23.0617621262458,80.4346952332657,489.124512778684,45.7740499500499,43.7955441860465,43.1994315415822,44.7756884176183
15,0.001978330373002,NA,-0.005219587010309,0.000437762237762,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,2815,1826,3395,2860,2259.50793463588,23.7376708652793,77.6486188512518,484.143762237762,378.316954529307,386.914602957284,380.595681296024,373.376288811189
16,0.003904208998549,-0.07027192699936,0.009138126907631,0.001407779171895,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,1378,1563,747,797,2320.37261828737,22.4400959692898,81.7948340026774,502.971486825596,303.675481857765,302.661829174664,319.229871485944,312.776357590966
17,0.001899645808737,NA,0.002319956797455,0.001380597014925,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,847,2893,943,1206,2311.22097284534,21.2926118216384,78.6292895015907,469.398899668325,40.4773223140496,34.4681088835119,37.9323955461294,36.1571160862355
18,0.002066738428418,-0.102990829713733,0.019657810839532,0.001002824858757,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,929,2585,941,1416,2321.11320559742,22.7454147001934,77.4798692879915,482.317103813559,153.125852529602,154.411009284333,156.139640807651,147.799254943503
19,0.000872641509434,-0.091747936472603,0.01711700869863,-9.56423316355405E-05,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,1908,584,1460,1767,1978.25533542977,21.9669075342466,71.1154219178082,439.916032823995,175.731470649895,177.650974315068,190.74921369863,183.548458970006
20,0.002338842975207,-0.081035926658625,0.021472982870023,0,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,847,829,1331,749,2299.88521605667,22.7568661037394,81.6430277986476,491.93382376502,140.486971664699,142.999079613993,155.072828700225,142.029441922563
21,0,NA,0.004912201420271,0.000686676427526,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,572,NA,1549,1366,2354.20912062937,NA,79.2181207230471,488.55363250366,23.4775541958042,NA,22.1236965784377,21.3462693997072
22,0.000655015197568,NA,0.010755511022044,0.004219465648855,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,658,NA,499,524,2186.96845896657,NA,74.7412384769539,439.226146946565,41.2855182370821,NA,37.6264088176353,39.5904370229008
23,0.00043587270974,-0.001395260733945,0.010527865404837,0.001061827956989,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,1037,763,951,1116,2377.31489296046,22.0120812581914,79.7060063091483,501.378884408602,22.9477782063645,20.03549672346,20.329229232387,20.8269399641577
24,0.001642424242424,-0.052217747417601,0.010076354679803,0.00027201346046,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,330,2943,812,1783,2443.18982424242,22.4351240231057,82.946263546798,509.527260235558,32.240496969697,29.7698800543663,31.1228719211823,30.4061570386988
25,0.00205067264574,-0.026650700769231,NA,0.006567251461988,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,2230,650,NA,171,2208.84230134529,20.8859569230769,NA,446.089807017544,17.9239053811659,15.18804,NA,15.4345263157895
26,-0.000161957618567,-0.030327996647385,0.000430905521759,0.000998402555911,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,1982,2887,2137,1252,2191.34004238143,20.586030827849,82.6417197005147,474.524133386581,18.2488985872856,16.0797228957395,14.9179742629855,15.5214712460064
27,0.000522404371585,-0.023430459736347,0.005393426618939,-0.000155063291139,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,915,2655,3073,948,2054.70745027322,20.8965638418079,78.0591858119102,489.706093881857,14.3679912568306,12.0469822975518,11.6246615684998,11.5118670886076
28,0.001879798615481,-0.051905471384615,0.00892936596218,0.000672823218997,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,1589,1950,1798,2653,1948.32329326621,20.0693302564103,87.3338058954394,463.915403317,22.174759597231,19.28602,19.0181802002225,20.1860437240859
29,-0.000171147540984,-0.003025272495446,0.001545710409114,0.003775567825494,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,1525,1098,1931,2934,2134.05792655738,20.8052468123862,77.7370574831693,420.244366394001,11.3316439344262,9.48952459016393,8.79856084930088,9.10313258350375
30,NA,NA,0.008560262073171,0.000689978370584,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,NA,1640,1387,NA,NA,80.2347932926829,451.95236481615,NA,NA,35.3582640243902,31.9718457101658
31,NA,NA,0.004237222198582,0.00040727532097,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,NA,1410,1402,NA,NA,82.0187319148936,473.859071326676,NA,NA,58.4096815602837,57.8937774607703
32,NA,-0.040168246445498,0.002344188658057,0.000780303030303,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,422,1781,1452,NA,21.4376611374408,80.8428192026951,463.332541322314,NA,28.7641706161137,29.5315204941044,29.6852486225895
33,0.001697959183673,-0.045258046382557,0.005074515648286,0.000993754337266,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,490,2018,671,1441,2249.97749795918,21.0870941526264,82.2435484351714,473.846937543373,20.5541163265306,17.9413176412289,19.2046885245902,18.2452165163081
34,0.000653477218225,-0.047987019902471,0.001420276497696,0.000693473193473,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,834,1538,1085,1716,2277.97785971223,20.9281066319896,82.558802764977,474.72029020979,32.1612637889688,27.5115097529259,28.3734894009217,27.3445233100233
35,0.000978392394123,-0.033443503158806,0.006039112347188,0.000251529051988,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,1157,2311,818,1308,2293.12207260156,20.6101817395067,79.9735562347188,479.770740061162,17.5667294727744,13.488797490264,14.9643887530562,15.0649724770642
36,0.000681875261616,NA,0.00251458852459,0.000513312034079,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,2389,2915,1525,939,2260.33727877773,22.0067914236707,81.3274098360656,516.83836315229,14.8838401004604,12.8873650085763,12.2917573770492,13.8273546325879
37,NA,NA,0.0008394959375,9.05432595573441E-05,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,NA,5760,1491,NA,NA,77.7981479166667,463.993588195842,NA,NA,23.2791085069444,24.6329342723005
38,NA,NA,0.006353856405443,0.001074421965318,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,NA,2131,1384,NA,NA,87.0784345377757,473.918349710983,NA,NA,19.2931966213046,19.6380744219653
39,0,0.007364262100457,0.00317861715749,0.000680485338726,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,77,438,1562,2967,2221.96996103896,21.5734452054795,83.8406978233035,468.252213683856,13.380012987013,10.8526187214612,10.8324583866837,10.9968479946073
40,0.001721721721722,NA,NA,0.00046404109589,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,1998,1992,NA,2336,2329.40834684685,21.35534437751,NA,482.47237885274,30.3171951951952,27.046078815261,NA,27.3123737157534
41,0.000678697806086,-0.034427340512972,0.00170178636992,0.002365415124273,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,1413,1696,3617,1891,2162.74919815994,21.2710560141509,83.0300035941388,458.12352934955,21.6486588818117,20.7361149764151,21.388087641692,19.775142781597
42,0.000861163227017,NA,-0.001780448717949,-0.000216687422167,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,1599,2939,1872,1606,2184.1339931207,20.7530595440626,82.2122825854701,451.695054794521,29.0334340212633,26.6774443688329,27.6351570512821,26.6560367372354
43,-2.0109689213894E-05,-0.024943387524134,0.003586389413989,4.64169381107492E-05,1,0,0,0,0,0,0,0,0,0,Stress-related,0,CTT1,2188,3522,2645,2456,2164.81695840951,21.3114432140829,81.9789807183365,458.885498371336,13.7224958866545,14.5835653038047,13.807984120983,13.5028179967427
44,0.00161773255814,-0.037078277886497,0.005261072261072,-8.57787810383747E-05,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG13,688,511,1287,443,2157.20536627907,19.9591311154599,89.0476790986791,456.026920993228,13.8991584302326,11.8871859099804,11.26708003108,11.6979255079007
45,0.000829011345219,NA,0.006901192018779,0,1,0,0,0,1,0,0,0,0,0,Stress-related,0,TFS1,1234,NA,852,779,2184.32497244733,NA,82.2237159624413,464.838422336329,24.7489854132901,NA,21.480529342723,21.8862670089859
46,0.00077182448037,-0.043279001364943,0.00996108431114,0.000217671421997,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN2,2165,1392,1517,2173,2248.16456166282,21.0310179597701,91.0163546473303,469.857189599632,22.0215519630485,20.0651099137931,19.6527495056032,19.5997008743672
47,0.001107038123167,-0.023855661570391,0.014032158081897,-8.58442296759522E-05,1,0,0,0,1,0,0,0,0,0,-,1,RMD1,1364,2891,928,1759,2158.41188123167,21.274177101349,84.2271799568965,451.430575895395,17.0374582111437,15.3235721203736,15.7733793103448,15.1889027856737
48,0.000222180309317,-0.020489625616395,0.001777693976411,0.000371779627428,1,0,0,0,0,0,0,0,0,0,Stress-related,0,GLC3,2651,3123,2374,2523,2267.36900037722,21.1760361831572,86.211198820556,479.385945699564,15.8210365899661,11.4195437079731,12.2828673125527,11.7124038842648
49,0.000733593242365,-0.024899889791183,0.002370994469309,0.000354365370506,0,0,0,1,0,0,0,0,0,0,RNA-related,1,NSI1,3078,3448,3128,2726,2126.7118648473,22.2470127610209,80.4735044757033,457.237898019076,14.9136510721248,12.9809843387471,12.5173465473146,12.81549486427
50,0.001200814111262,NA,0.013687862826087,0.004616087751371,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPT1,737,1144,920,1094,2203.35233107191,21.7482377622378,90.7302271739131,460.081346435101,165.088578018996,163.931458041958,179.57542173913,158.934483546618
51,0.000374283374283,-0.049929961089494,-0.000994930384836,0.00078245363766,1,0,0,1,0,0,0,0,0,0,DNA-related,1,TOF1,1221,771,1741,1402,2243.97115970516,21.7333333333333,91.0757759908099,466.004087018545,18.7628337428337,15.5252399481193,16.0312808730615,15.9356940085592
52,-0.000285714285714,-0.025428892896552,0.003503658231681,0.003372549019608,0,0,0,1,0,0,0,0,0,0,RNA-related,1,INO2,2212,1450,1856,306,2322.07638381555,20.9794482758621,89.5407963362069,485.055614379085,13.9464475587703,11.4866944827586,11.0485533405172,12.0744509803922
53,-0.000109229466554,-0.025322308683206,0.002256246677299,-0.001414193548387,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG1,1181,2096,1881,775,2120.82193395428,21.0410186068702,86.3986289207868,444.633536774194,13.231449618967,10.9523458969466,11.4666741095162,11.3487161290323
54,-0.000612624584718,-0.016438865760095,NA,NA,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG17,1505,2526,NA,NA,2194.60329966777,20.8162723673793,NA,NA,10.6988,7.95727711797308,NA,NA
55,0,-0.014666769284642,NA,NA,0,0,0,0,1,0,0,0,0,0,Stress-related,0,WSC3,446,1999,NA,NA,2073.68558295964,22.9865632816408,NA,NA,12.0923385650224,9.66587643821911,NA,NA
56,-2.47863247863247E-05,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,Apoptosis ,1,YSP2,1170,NA,NA,NA,2129.23623846154,NA,NA,NA,12.0096914529915,NA,NA,NA
57,0,-0.038742243295019,0.004041666666667,NA,0,1,0,1,0,0,0,0,0,0,Stress-related,0,HSF1,937,1566,1200,NA,2174.00448452508,20.7919412515964,83.9491558333333,NA,22.6462710779082,19.8956238825032,21.13073,NA
58,-0.000123353293413,-0.032447963728814,NA,NA,0,0,0,0,0,0,0,1,0,0,Proteasome,1,UBI4,835,944,NA,NA,2175.72328143713,21.2783813559322,NA,NA,18.3974838323353,17.3233082627119,NA,NA
59,0.000986274509804,-0.038294399401198,NA,0.003297951582868,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG8,1530,835,NA,537,2134.19918627451,21.1715928143713,NA,471.660996275605,29.8920555555556,27.8077580838323,NA,30.7992234636872
60,0.000402286902287,NA,0.002328729053498,9.17030567685589E-06,0,0,0,0,0,0,0,0,0,0,Structural,0,SPC42,1924,NA,1215,2290,2204.81011902287,NA,83.6252962962963,453.012884279476,21.635143970894,NA,19.1516329218107,18.8264620087336
61,0.001381690845423,-0.018459267769719,-6.46269487728643E-20,0.001482661271676,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG39,1999,2206,1509,1557,2161.62651225613,21.1806060743427,88.5941451292247,454.051780346821,10.7258299149575,8.60125385312783,8.97158250497018,10.8075960179833
62,0,-0.014654731418685,0.001766990173675,0.001765527827648,0,0,0,0,1,0,0,0,0,0,Protease,0,PFF1,972,1445,1094,1671,2239.0363744856,21.3665605536332,92.1543299817185,455.298869539198,11.0447829218107,9.33229757785467,9.19831627056673,9.34422740873728
