,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.941833333333333,0.947757575757576,0.960693069306931,0.920040955631399,1,0,0,1,0,0,0,Chaperone,HSP104,6,33,101,586,577.903166666667,118.903272727273,36.2486831683168,453.189259385666,1086.49716666667,1100.78975757576,787.950346534653,853.424310580205
2,0.562,0.695509090909091,0.896991379310345,0.587812121212121,0,1,0,0,0,0,0,Chaperone,HSP78,1,55,232,495,475.288,80.6387090909091,38.5607068965517,441.581775757576,340.511,292.602763636364,265.338168103448,224.545688888889
3,0.7696,0.691790697674419,0.890398058252427,0.66413698630137,0,1,0,0,0,0,0,Chaperone,MCX1,5,43,206,438,467.4932,86.4438604651163,34.7061310679612,435.171335616438,75.4756,42.9708837209302,33.1269368932039,36.5878607305936
4,0.904625,0.76328813559322,0.668523560209424,0.700202127659574,0,0,0,1,0,0,0,DNA-related,RVB1,8,59,191,846,573.237125,114.981050847458,34.5120052356021,544.23674822695,298.597375,304.347949152542,234.376586387435,256.806353427896
5,0.874666666666667,0.822088235294118,0.778462264150943,0.758728055077453,0,0,0,1,0,0,0,DNA-related,RVB2,6,68,212,581,588.403333333333,100.780676470588,34.0088018867925,496.461623063683,201.639,241.180161764706,188.35366509434,209.119753872633
6,0.918333333333333,0.85,0.849924170616114,0.838924686192469,0,0,1,0,0,0,0,Chaperone,CNE1,3,60,211,717,557.416666666667,92.6970166666667,35.7607156398104,552.423175732218,100.335,15.4347,10.456327014218,12.1545536959554
7,0.9355,0.9478,0.958409638554217,0.925207482993197,0,0,0,0,0,1,0,Chaperone,TCP1,6,80,166,588,353.195833333333,94.1865875,37.3046024096386,444.00006122449,337.220666666667,298.0628625,254.906192771084,260.740119047619
8,0.897,0.8194,0.783540372670807,0.812558704453441,1,0,0,0,0,0,0,Chaperone,CCT2,3,85,161,494,578.118333333333,110.679,37.4322422360248,482.15128340081,4.66066666666667,17.3705882352941,5.88703105590062,8.67453441295546
9,0.964,0.927566666666667,0.947028880866426,0.922709230769231,1,0,0,0,0,0,0,Chaperone,CCT3,10,60,277,650,473.8978,115.786733333333,36.661238267148,457.0162,89.4444,64.5756166666667,54.2937725631769,59.6704753846154
10,0.924833333333333,0.947821428571429,0.96212676056338,0.939388888888889,1,0,0,0,0,0,0,Chaperone,CCT4,6,28,71,144,225.863166666667,79.7689642857143,38.0499577464789,304.541972222222,169.408166666667,184.413464285714,137.99923943662,156.367263888889
11,0.965333333333333,0.918048780487805,0.962371308016878,0.920736111111111,1,0,0,0,0,0,0,Chaperone,CCT5,6,41,237,432,536.144333333333,100.494487804878,37.0541265822785,504.423627314815,209.520666666667,277.005853658537,218.44829535865,219.447185185185
12,0.8725,0.82824358974359,0.763374193548387,0.790737003058104,1,0,0,0,0,0,0,Chaperone,CCT6,6,78,155,654,410.313333333333,109.758564102564,37.397664516129,461.804805810398,7.3625,15.9398076923077,5.8475935483871,12.8854892966361
13,0.85725,0.800035714285714,0.908971786833856,0.608633147113594,0,1,0,0,0,0,0,Chaperone,HSP10,4,56,319,537,504.903,77.9512678571429,43.7310752351097,479.192517690875,1284.80925,1293.76378571429,1077.80949529781,1048.82469273743
14,0.938333333333333,0.858396226415094,0.754944827586207,0.785953242835596,1,1,0,1,0,0,0,Chaperone,APJ1,3,53,145,663,643.674666666667,110.848735849057,33.4466827586207,473.469055806938,37.17,25.0721886792453,10.2127379310345,17.1603453996983
15,0.928428571428571,0.908407407407407,0.966026178010471,0.931837981407702,1,0,0,1,0,0,0,Chaperone,CAJ1,7,54,191,753,428.197428571429,109.680907407407,34.885554973822,454.181442231076,172.166285714286,152.857444444444,130.261287958115,139.011544488712
16,0.9165,0.831333333333333,0.759715447154472,0.779914102564103,0,0,0,1,0,0,0,RNA-related,CWC23,6,36,246,780,442.389333333333,112.917472222222,34.5022601626016,533.686988461538,42.2713333333333,34.1196111111111,16.5762235772358,19.4355448717949
17,0.974555555555556,0.944699115044248,0.967,0.921578034682081,1,0,1,0,0,0,1,Peroxisom-related,DJP1,9,113,209,692,456.945111111111,100.647663716814,32.8387081339713,477.802226878613,195.410777777778,152.789973451327,129.732129186603,137.972803468208
18,0.922666666666667,0.895642857142857,0.884441558441558,0.851476479514416,0,0,1,0,0,0,0,Folding-related,ERJ5,6,28,231,659,526.107666666667,100.0945,34.5762121212121,444.003696509863,29.663,50.2106428571429,24.5677272727273,27.6906813353566
