,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,6427.5,2947.36363636364,1410.79207920792,1498.23208191126,1,0,0,1,0,0,0,Chaperone,HSP104,6,33,101,586,577.903166666667,118.903272727273,36.2486831683168,453.189259385666,1086.49716666667,1100.78975757576,787.950346534653,853.424310580205
2,2667,3019.32727272727,2780.67672413793,2440.82828282828,0,1,0,0,0,0,0,Chaperone,HSP78,1,55,232,495,475.288,80.6387090909091,38.5607068965517,441.581775757576,340.511,292.602763636364,265.338168103448,224.545688888889
3,362.4,349.255813953488,315.825242718447,304.228310502283,0,1,0,0,0,0,0,Chaperone,MCX1,5,43,206,438,467.4932,86.4438604651163,34.7061310679612,435.171335616438,75.4756,42.9708837209302,33.1269368932039,36.5878607305936
4,2260.625,1884.40677966102,1474.46596858639,1531.66666666667,0,0,0,1,0,0,0,DNA-related,RVB1,8,59,191,846,573.237125,114.981050847458,34.5120052356021,544.23674822695,298.597375,304.347949152542,234.376586387435,256.806353427896
5,909.166666666667,1173.26470588235,953.575471698113,1025.81583476764,0,0,0,1,0,0,0,DNA-related,RVB2,6,68,212,581,588.403333333333,100.780676470588,34.0088018867925,496.461623063683,201.639,241.180161764706,188.35366509434,209.119753872633
6,208.333333333333,50.3666666666667,42.0236966824645,43.6485355648536,0,0,1,0,0,0,0,Chaperone,CNE1,3,60,211,717,557.416666666667,92.6970166666667,35.7607156398104,552.423175732218,100.335,15.4347,10.456327014218,12.1545536959554
7,538.5,571.7125,583.16265060241,517.113945578231,0,0,0,0,0,1,0,Chaperone,TCP1,6,80,166,588,353.195833333333,94.1865875,37.3046024096386,444.00006122449,337.220666666667,298.0628625,254.906192771084,260.740119047619
8,31.3333333333333,53.4352941176471,35.3850931677019,39.4554655870445,1,0,0,0,0,0,0,Chaperone,CCT2,3,85,161,494,578.118333333333,110.679,37.4322422360248,482.15128340081,4.66066666666667,17.3705882352941,5.88703105590062,8.67453441295546
9,219.5,133.633333333333,116.371841155235,124.698461538462,1,0,0,0,0,0,0,Chaperone,CCT3,10,60,277,650,473.8978,115.786733333333,36.661238267148,457.0162,89.4444,64.5756166666667,54.2937725631769,59.6704753846154
10,320.166666666667,303.464285714286,227.605633802817,258.444444444444,1,0,0,0,0,0,0,Chaperone,CCT4,6,28,71,144,225.863166666667,79.7689642857143,38.0499577464789,304.541972222222,169.408166666667,184.413464285714,137.99923943662,156.367263888889
11,360.666666666667,446.170731707317,357.776371308017,352.083333333333,1,0,0,0,0,0,0,Chaperone,CCT5,6,41,237,432,536.144333333333,100.494487804878,37.0541265822785,504.423627314815,209.520666666667,277.005853658537,218.44829535865,219.447185185185
12,37.6666666666667,56.8846153846154,40.541935483871,50.3593272171254,1,0,0,0,0,0,0,Chaperone,CCT6,6,78,155,654,410.313333333333,109.758564102564,37.397664516129,461.804805810398,7.3625,15.9398076923077,5.8475935483871,12.8854892966361
13,7606.25,12182.3392857143,9823.65830721003,9899.52141527002,0,1,0,0,0,0,0,Chaperone,HSP10,4,56,319,537,504.903,77.9512678571429,43.7310752351097,479.192517690875,1284.80925,1293.76378571429,1077.80949529781,1048.82469273743
14,229.333333333333,160.452830188679,47.4965517241379,77.7586726998492,1,1,0,1,0,0,0,Chaperone,APJ1,3,53,145,663,643.674666666667,110.848735849057,33.4466827586207,473.469055806938,37.17,25.0721886792453,10.2127379310345,17.1603453996983
15,258.714285714286,229.388888888889,185.256544502618,200.492695883134,1,0,0,1,0,0,0,Chaperone,CAJ1,7,54,191,753,428.197428571429,109.680907407407,34.885554973822,454.181442231076,172.166285714286,152.857444444444,130.261287958115,139.011544488712
16,119.166666666667,106.444444444444,72.4268292682927,78.9089743589744,0,0,0,1,0,0,0,RNA-related,CWC23,6,36,246,780,442.389333333333,112.917472222222,34.5022601626016,533.686988461538,42.2713333333333,34.1196111111111,16.5762235772358,19.4355448717949
17,349.666666666667,288.283185840708,245.215311004785,253.293352601156,1,0,1,0,0,0,1,Peroxisom-related,DJP1,9,113,209,692,456.945111111111,100.647663716814,32.8387081339713,477.802226878613,195.410777777778,152.789973451327,129.732129186603,137.972803468208
18,94.1666666666667,116.785714285714,83.3333333333333,86.4218512898331,0,0,1,0,0,0,0,Folding-related,ERJ5,6,28,231,659,526.107666666667,100.0945,34.5762121212121,444.003696509863,29.663,50.2106428571429,24.5677272727273,27.6906813353566
