,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.766333333333333,0.36578125,0.009211009174312,0.247725160069444,1,0,0,1,0,0,0,Chaperone,HSP104,6,32,109,576,584.8665,118.7295,39.7178623853211,445.035951388889,1098.73533333333,1149.722625,807.004807339449,866.632553819444
2,0.479,0.22495652173913,0.487177685950413,-0.019796224246914,0,1,0,0,0,0,0,Chaperone,HSP78,1,69,242,486,474.305,83.4717246376812,41.2314421487603,425.328306584362,230.029,310.682550724638,270.536818181818,231.967580246914
3,0.11,0.09343137254902,0.442532152631579,-0.021225194212963,0,1,0,0,0,0,0,Chaperone,MCX1,6,51,228,432,510.564833333333,86.8921568627451,38.4408070175439,422.187837962963,70.8405,44.3683725490196,36.5064824561403,39.5527847222222
4,0.397,0.092848484848485,0.024450704225352,0.124175029315476,0,0,0,1,0,0,0,DNA-related,RVB1,8,66,213,672,581.94775,112.917848484848,37.6143849765258,541.983944940476,303.37375,299.2805,240.606769953052,261.536672619048
5,0.2295,0.106520547945205,-0.023808219178082,0.181779054782609,0,0,0,1,0,0,0,DNA-related,RVB2,8,73,219,575,568.327125,104.370931506849,36.2241780821918,487.771610434783,211.684375,241.897164383562,194.604150684932,213.336029565217
6,0.488333333333333,0.019372881355932,-0.061302018421053,0.028465161971631,0,0,1,0,0,0,0,Chaperone,CNE1,3,59,228,705,563.444333333333,91.586813559322,38.4616359649123,539.822543262411,103.692333333333,17.7580338983051,12.7515570175439,14.7222765957447
7,0.2555,0.023337078651685,-0.048807692307692,0.182340206185567,0,0,0,0,0,1,0,Chaperone,TCP1,6,89,182,582,360.981666666667,98.6305280898876,40.0736648351648,434.825486254296,345.992666666667,313.092741573034,259.673181318681,267.754697594502
8,-0.177666666666667,0.044847826086957,0.007223463687151,0.029852345435685,1,0,0,0,0,0,0,Chaperone,CCT2,3,92,179,482,586.942666666667,115.244108695652,40.0484134078212,439.986914937759,6.93033333333334,21.0146956521739,8.17785474860335,10.5414813278008
9,0.198818181818182,0.131521126760563,-0.247755775577558,-0.022050100311527,1,0,0,0,0,0,0,Chaperone,CCT3,11,71,303,642,527.769090909091,113.076084507042,39.3740693069307,439.137895638629,94.5968181818182,67.7397323943662,58.8995148514852,64.0714470404984
10,0.1925,0.088935483870968,0.034050632911392,0.202743055555556,1,0,0,0,0,0,0,Chaperone,CCT4,6,31,79,144,230.3155,86.7291612903226,39.8346075949367,309.335125,173.795333333333,198.941548387097,141.402962025316,161.089402777778
11,0.060833333333333,0.0928,0.052556260869565,0.201469472705882,1,0,0,0,0,0,0,Chaperone,CCT5,6,45,253,425,548.4805,101.665933333333,39.6947233201581,480.665938823529,217.563833333333,278.280911111111,225.674355731225,225.399075294118
12,0.175333333333333,0.051034582823529,-0.014503423040936,0.031480668992248,1,0,0,0,0,0,0,Chaperone,CCT6,6,85,171,645,416.260833333333,113.451505882353,40.612701754386,450.762443410853,9.3295,18.7964235294118,7.72532748538012,14.9397875968992
13,0.2415,0.409921875,0.536455657492355,0.007987385171103,0,1,0,0,0,0,0,Chaperone,HSP10,4,64,327,526,511.34525,82.089875,47.0085351681957,448.414420152091,1297.41125,1327.980640625,1088.91878287462,1065.95501330798
14,0.431333333333333,0.255854838709677,-0.016209580838323,0.081624746450304,1,1,0,1,0,0,0,Chaperone,APJ1,3,62,167,493,651.482666666667,108.346483870968,37.2587664670659,432.32069979716,39.8936666666667,25.9232258064516,12.4473532934132,19.1131176470588
15,-0.048875,0.011254406451613,-0.088954128440367,0.191773298219178,1,0,0,1,0,0,0,Chaperone,CAJ1,8,62,218,730,476.022375,107.753306451613,37.1965642201835,428.994978082192,199.912625,155.210064516129,135.36247706422,144.414732876712
16,0.274833333333333,0.075872633333333,-0.009328671328671,0.085287554367666,0,0,0,1,0,0,0,RNA-related,CWC23,6,39,286,767,450.877166666667,113.657666666667,36.9326468531469,526.137805736636,44.6346666666667,38.4274102564103,18.5613601398601,21.6060117340287
17,0.108222222222222,0.117054640322581,0.049041836244542,0.105261478645066,1,0,1,0,0,0,1,Peroxisom-related,DJP1,9,124,229,679,463.548555555556,101.381072580645,35.9695895196507,456.662428571429,200.502222222222,157.772846774194,135.440449781659,143.334197349043
18,0.035166666666667,0.145382352941176,-0.072798387096774,-0.045900574382716,0,0,1,0,0,0,0,Folding-related,ERJ5,6,34,248,648,532.858,105.335676470588,37.0696411290323,426.920970679012,32.8725,52.2785294117647,27.423064516129,30.6786990740741
19,0.165571428571429,0.187071428571429,-0.022166851481482,0.041336283185841,0,0,1,0,0,0,0,Chaperone,HLJ1,7,84,270,791,404.711857142857,107.326630952381,38.2231555555556,452.735606826802,64.0571428571428,56.3009166666667,33.5082444444444,41.3635233881163
20,0.134166666666667,0.111846348235294,0.468576576576577,0.004658061290323,0,1,0,0,0,0,0,Chaperone,JAC1,6,85,222,651,578.980833333333,102.1132,38.6743513513513,457.996768049155,64.2961666666667,29.3385764705882,18.4116081081081,19.5467726574501
21,0.1302,0.04472,-0.046373422594142,0.01159404150641,0,0,1,0,0,0,0,Chaperone,JEM1,5,50,239,624,450.2724,105.80134,39.4856234309623,469.923025641026,44.209,54.81576,44.0801506276151,47.2462099358974
22,0.088142857142857,0.1297375,0.389708542713568,0.01902786377709,0,1,0,0,0,0,0,Chaperone,JID1,7,80,199,646,332.917714285714,106.2792,40.0146783919598,470.032462848297,18.5331428571429,27.4866,13.1079949748744,16.666613003096
23,0.008,0.052279197674419,0.001635738831615,0.053135515822785,1,1,0,0,0,0,0,Chaperone,JJJ1,5,86,291,632,589.4746,104.364441860465,38.49135395189,437.068191455696,27.6006,33.1599418604651,17.688618556701,20.4447658227848
