"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"1",NA,-0.0424372006916996,0.00175247248780488,0.0122178538028169,1,0,0,0,0,0,0,0,0,0,"Oxidative-stress",1,"GND1",4234,2024,2050,355,32.5035951818611,34.5313295454545,225.321917073171,206.836988732394,1774.78486466698,1682.7046576087,1648.73922585366,905.563081690141
"2",0.0232725195372751,0.0319924828752643,0.0411165048543689,0,0,1,1,0,0,0,0,0,0,1,"Lipid-Related",1,"ERG6",389,473,927,1,27.8258560411311,30.8843382663848,234.836300970874,211.186,319.116138817481,317.085714587738,291.840053937433,219.526
"3",-0.0461815432258064,-0.0573530944134078,-0.017843023255814,0.0327105263157895,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"PUB1",620,358,172,38,28.8437758064516,31.022312849162,221.780523255814,214.042368421053,305.006606451613,305.544583798883,282.741877906977,166.331368421053
"4",-0.0481472392638037,-0.0129407719626168,0.00793370165745856,0.110310344827586,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE1",489,214,181,29,27.5300756646217,29.3355747663551,207.775403314917,158.010379310345,139.384746421268,136.694439252336,138.534055248619,66.5720689655172
"5",-0.0200258302583026,-0.00533422459893048,0.0179575757575758,0.029875,1,0,0,0,0,0,0,0,0,0,"Protease",0,"SDD3",271,374,165,64,26.8416457564576,29.825577540107,224.727842424242,182.631453125,52.0246642066421,53.2052005347594,48.010103030303,28.126953125
"6",0.0126762589928058,-0.0104347826086957,0.0177516339869281,-0.00493333333333333,0,0,1,0,0,0,0,0,0,0,"AA-related",1,"BAP2",139,322,153,15,25.5095035971223,28.3691832298137,189.17108496732,122.550133333333,275.411949640288,253.552763975155,242.361137254902,132.8362
"7",-0.0426013444711538,-0.0161472868217054,0.024640350877193,-0.00765217391304348,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS1",416,258,114,23,27.1169711538462,29.5356046511628,204.864456140351,188.843565217391,99.0922764423077,95.5319457364341,83.2775087719298,50.6206956521739
"8",0.00842201834862385,0.0113424242424242,-0.02009,-0.0554285714285714,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"PDR17",545,330,100,14,26.8789229357798,28.5862545454545,212.54804,202.721857142857,23.5019963302752,22.6979242424242,23.52353,15.8542142857143
"9",-0.0357429164420485,-0.0482734082397004,-0.00994152046783626,-0.01125,1,0,0,0,0,0,0,0,0,0,"AA-related",0,"ARG4",371,267,171,28,26.8867196765499,31.7266816479401,208.134730994152,203.13325,146.08732884097,159.503528089888,148.865239766082,65.8240357142857
"10",0.00957058823529412,0.0106979166666667,0.0361714285714286,-0.0562222222222222,0,1,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS2",170,96,35,9,27.4167647058824,36.366,168.736657142857,228.710222222222,59.8908941176471,71.5972395833333,60.7037142857143,31.2963333333333
