,Empty,YFP,1pok-misfolded,1pok-fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nEmpty,nYFP,n1pok-misfolded,n1pok-fiber,yEmpty,yYFP,y1pok-misfolded,y1pok-fiber,rEmpty,rYFP,r1pok-misfolded,r1pok-fiber
1,-0.020700680272109,0.040555555555556,NA,-0.041343015896188,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,441,45,NA,1233,36.149433106576,2233.13237777778,NA,427.828562043796,2423.97785714286,2433.12453333333,NA,2348.84874128143
2,0.045163997606383,0.00113298791019,NA,-0.151244949494949,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,376,579,NA,396,33.0421196808511,2433.98751122625,NA,457.584171717172,1154.4781462766,1254.81034196891,NA,1252.67745707071
3,-0.012546666666667,0.027824034334764,NA,-0.133281853930818,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,75,233,NA,636,36.0390933333333,2367.8581416309,NA,485.319518867925,676.63408,574.537725321888,NA,622.791037735849
4,-0.018965417867435,0.01364979757085,NA,0.226157986111111,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,347,494,NA,576,30.9456368876081,2530.09886437247,NA,445.039673611111,343.482432276657,404.081773279352,NA,369.715800347222
5,0.007049342105263,0.005971153846154,NA,-0.022365177037037,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,304,104,NA,405,33.8817631578947,2706.29407692308,NA,442.392908641975,114.142917763158,92.8093173076923,NA,96.7292296296296
6,0.002806722689076,0.00314686825054,NA,-0.1483031,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,595,926,NA,567,32.636337815126,2062.25529481641,NA,449.476045855379,373.350075630252,456.963653347732,NA,369.470514991182
7,-0.069809523809524,0.021475845410628,NA,-0.106479791071429,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,315,414,NA,616,31.6295555555556,2531.63892028985,NA,456.64625974026,506.832726984127,498.071446859903,NA,512.556199675325
8,-0.023059088724832,0.009975824175824,NA,0.072963636363636,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,745,455,NA,55,32.8077879194631,2722.49048791209,NA,443.048436363636,46.6755731543624,46.2917076923077,NA,37.7355636363636
9,-0.106660377358491,0.006387008234218,NA,-0.013678658222533,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,53,1093,NA,1429,32.16,2337.33730009149,NA,451.547357592722,484.664849056604,393.465328453797,NA,484.313702589223
10,-0.051885800159744,0.010310272536688,NA,-0.205243997378277,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,626,954,NA,2136,34.0670814696486,2005.94707756813,NA,425.672593164794,170.349353035144,170.229059748428,NA,172.763853932584
11,-0.041402291917974,0.022851393188855,NA,0.21162962962963,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,1658,323,NA,270,35.0044873341375,2419.27049535604,NA,519.183140740741,194.881040410133,184.637600619195,NA,172.770818518519
12,-0.027117265616438,0.012701818181818,NA,0.216845890410959,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,657,550,NA,292,31.2810426179604,2361.06998545455,NA,421.932294520548,104.826153729072,107.100603636364,NA,99.1064863013699
13,-0.003198577434679,0.007808195419847,NA,0.013828069440994,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,842,393,NA,805,29.7465320665083,2205.09694910941,NA,429.973359006211,14.69767695962,19.4830458015267,NA,16.6506136645963
14,-0.042177812021037,0.005887254901961,NA,0.129499896926714,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,1331,204,NA,423,32.4264147257701,2366.95301960784,NA,449.007177304965,81.6925259203606,81.7617205882353,NA,72.2375673758865
15,-0.122240601503759,0.008345403899721,NA,-0.183594950026302,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,133,359,NA,1901,30.7802105263158,2295.16804735376,NA,435.956326144135,580.710421052632,618.877016713092,NA,612.305241451867
16,NA,0.007714831804281,NA,0.203362540685413,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,728,1308,NA,1138,34.7845563186813,2144.80422477064,NA,476.391133567663,818.383645604396,852.36529204893,NA,801.663417398946
17,NA,0.000648418491484,NA,-0.111112046850394,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,1025,822,NA,254,33.3841365853659,2281.02413381995,NA,450.493708661417,84.0454526829268,85.1072615571776,NA,72.824811023622
18,-0.083546511627907,0.027621134020619,NA,0.182780740233236,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,516,388,NA,343,32.1128294573643,2115.5992757732,NA,459.260034985423,398.725279069767,395.36325257732,NA,392.822924198251
19,-0.080796638655462,0.006647642679901,NA,0.220652329749104,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,595,806,NA,279,32.955068907563,2132.87336228288,NA,446.073189964158,404.062598319328,441.164481389578,NA,411.762265232975
20,-0.058275234492351,0.014748771129326,NA,0.186859173622047,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,719,549,NA,508,31.5275577190542,2167.45186338798,NA,433.664773622047,381.650127955494,388.516041894353,NA,352.32711023622
21,-0.018581829504951,0.004908602150538,NA,0.313823008849557,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,505,372,NA,339,30.2565306930693,2331.33432258065,NA,405.365637168142,41.5135465346535,45.3130994623656,NA,39.2452330383481
22,-0.035554054054054,0.010219251336898,NA,-0.144142479274005,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,74,187,NA,854,24.0107162162162,2087.33495187166,NA,410.663128805621,105.550459459459,129.215048128342,NA,122.252533957845
23,-0.005640287769784,0.009459154929577,NA,-0.117917242010309,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,139,710,NA,388,26.6193884892086,2226.58096478873,NA,461.691391752577,50.9206402877698,67.8156633802817,NA,55.8670850515464
