,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,3401.35900962861,2915.66601689409,3006.11894273128,2884.77657852132,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,727,1539,1362,1853,2436.789565337,29.4234587394412,83.3776497797357,483.797462493254,2113.34477028886,1826.71122547109,1920.19346035242,1810.60628818133
2,1435.25762552792,1613.10152990264,1206.73114050769,1208.82751540041,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,2131,1438,2797,487,2325.81204551854,23.9560278164117,72.4259710404004,490.648351129363,330.895098076021,341.717543810848,293.921127636754,317.19059137577
3,557.401170079398,542.631768953069,527.096581875994,522.829268292683,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,2393,554,2516,1968,2326.39959632261,23.1500631768953,74.1331029411765,492.049295223577,325.870461763477,320.246590252708,311.491054848967,306.244267276423
4,656.936406995231,NA,699.72954303932,637.831295843521,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,629,NA,1882,1227,2425.92154372019,NA,79.2627640807651,504.796681336593,155.009583465819,NA,160.418620616366,150.492570497148
5,92.0320754716981,85.6587234042553,90.9640657084189,88.8638565891473,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,530,1175,974,2064,2292.33969622642,21.2807174468085,73.4259507186858,467.651815406977,55.1441716981132,49.9716544680851,54.6948993839836,52.6058144379845
6,676.223123732252,680.972613458529,730.945969884854,696.149888143177,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,493,1278,1129,894,2394.03620892495,19.7796447574335,77.2255969884854,521.778880313199,217.674886409736,206.359320813772,210.087106288751,209.786294183445
7,152.889861415026,146.482487922705,145.688140556369,140.495608531995,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1371,1656,1366,797,2316.37824872356,21.2997481884058,77.8643257686676,502.008673776662,84.8310882567469,79.8458641304348,80.8933382137628,79.1206549560853
8,40.7305516265912,36.331746031746,36.9562171628722,38.2527675276753,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1414,630,571,542,2339.69986562942,21.5209285714286,78.7200245183888,509.772767527675,23.2805162659123,20.1836079365079,20.4777530647986,21.0206365313653
9,311.183072677093,346.005128205128,241.973684210526,257.953352769679,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,1087,585,494,343,2470.32177644894,24.1194598290598,79.18345951417,490.142915451895,187.483973321067,210.314406837607,147.300923076923,156.773548104956
10,91.822695035461,91.1798816568047,82.5883534136546,89.3899371069182,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,1128,845,498,159,2334.72730407801,24.1123301775148,79.929,455.801742138365,50.2298102836879,48.6942911242604,44.8316827309237,48.3957987421384
