,1pok-fiber2,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n1pok-fiber2,nhalf,nfiber,nwt,y1pok-fiber2,yhalf,yfiber,ywt,r1pok-fiber2,rhalf,rfiber,rwt
1,0.937627450980392,0.926029761904762,0.930385093167702,NA,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,102,168,161,NA,64.4979803921569,43.1710773809524,68.8559192546584,NA,2296.17425490196,2500.88276190476,2440.22658385093,NA
2,0.944542857142857,0.935926020408163,0.937980263157895,NA,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,70,392,152,NA,56.6189142857143,39.505887755102,68.3467434210526,NA,1262.29355714286,1449.08720918367,1354.03220394737,NA
3,0.944893617021277,0.92755421686747,0.944394495412844,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,47,166,218,NA,53.9557021276596,35.9389638554217,59.4709862385321,NA,592.750063829787,619.405909638554,642.307412844037,NA
4,0.929085106382979,0.916506666666667,0.924258064516129,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,47,225,186,NA,50.8443404255319,36.0998,63.4279086021505,NA,357.503191489362,329.231102222222,362.641172043011,NA
5,0.932860759493671,0.925147058823529,0.944935483870968,NA,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,158,340,155,NA,52.4959810126582,35.3516088235294,59.5871161290323,NA,96.1505253164557,84.5883882352941,95.4365032258064,NA
6,0.919166666666667,0.9195,0.919209150326797,0.915691588785047,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,42,168,153,214,51.5220238095238,36.4116011904762,63.1565947712418,38.8123457943925,375.304452380952,419.200255952381,446.720045751634,1285.73879906542
7,0.9411625,0.930129496402878,0.941017391304348,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,80,139,115,NA,55.2694125,36.7011366906475,69.5261913043478,NA,462.364675,472.217467625899,500.088182608696,NA
8,0.940693333333333,0.917664556962025,0.936172727272727,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,75,158,110,NA,58.53416,33.9702721518987,66.1069181818182,NA,36.6123733333333,35.7445063291139,48.4030363636364,NA
9,0.933254901960784,0.931604838709677,0.948088888888889,NA,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,51,124,135,NA,53.2686274509804,39.1409516129032,73.4258074074074,NA,439.597666666667,494.816129032258,515.202962962963,NA
10,0.9166875,0.931788732394366,0.944,NA,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,16,71,63,NA,54.225875,42.0256338028169,53.1594285714286,NA,144.6785625,194.340070422535,177.503619047619,NA
11,0.924336956521739,0.919604278074866,0.939872222222222,NA,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,92,187,180,NA,55.6949130434783,34.3613422459893,74.3486722222222,NA,184.747695652174,162.522978609626,191.671305555556,NA
12,0.930242424242424,0.922429411764706,0.934658227848101,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,132,340,158,NA,57.5662348484848,36.9507,63.1970569620253,NA,117.49853030303,113.069855882353,120.30003164557,NA
13,0.935672131147541,0.930715976331361,0.930853658536585,NA,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,183,169,123,NA,48.1013169398907,34.7982366863905,50.703243902439,NA,18.9386885245902,11.5662544378698,17.4504471544715,NA
14,0.93125,0.924440559440559,0.932474789915966,NA,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,88,286,238,NA,47.6178522727273,35.6542937062937,50.4781932773109,NA,71.0568977272727,72.6261223776224,72.4372983193277,NA
15,0.941852813852814,0.93280310880829,0.93696875,NA,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,231,193,224,NA,49.7860865800866,37.196378238342,52.4890357142857,NA,604.00658008658,617.072310880829,589.863352678571,NA
16,0.935066176470588,0.928386819484241,0.935487238979118,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,136,349,431,NA,50.0539044117647,35.781111747851,52.0777076566125,NA,687.901477941176,705.187793696275,743.371682134571,NA
17,0.95631746031746,0.95889552238806,0.960813333333333,NA,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,126,268,150,NA,45.6324761904762,33.5087425373134,49.6876266666667,NA,93.2668492063492,81.4926007462686,103.24994,NA
18,0.927064102564103,0.928298342541437,0.923992424242424,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,156,181,132,NA,49.603608974359,35.7257513812155,52.1966742424242,NA,369.51741025641,361.04979558011,393.477651515152,NA
