,1pok-fiber2,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n1pok-fiber2,nhalf,nfiber,nwt,y1pok-fiber2,yhalf,yfiber,ywt,r1pok-fiber2,rhalf,rfiber,rwt
1,0.000130376344086,-0.016658031088083,-0.002314759036145,NA,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,744,386,664,NA,66.5298360215054,49.8564922279793,74.5957484939759,NA,2357.62696370968,2623.62764248705,2516.91422590361,NA
2,0.015487421383648,0.030930618401207,0.010541152263375,NA,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,318,663,486,NA,66.1580503144654,47.1189577677225,72.4720843621399,NA,1424.5086572327,1443.90513574661,1349.31292592593,NA
3,0.000594262295082,-0.021225686928105,-0.004459654178674,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,244,306,694,NA,63.8108114754098,45.2806568627451,64.9456037463977,NA,656.751401639344,649.147379084967,642.711201729107,NA
4,-0.010464135021097,-0.015335766423358,-0.001749588138386,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,237,411,607,NA,64.5196624472574,43.8200170316302,67.6086606260297,NA,372.296185654008,356.375666666667,358.814626029654,NA
5,0.014204081632653,0.043212530960854,0.008820448877805,NA,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,588,562,401,NA,60.2700629251701,43.4844412811388,64.0032219451372,NA,98.8403027210884,95.000512455516,98.1153241895262,NA
6,-0.007665354330709,-0.023967272727273,-0.019056,-0.002394014962594,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,254,275,375,401,63.8120787401575,43.0358363636364,66.353656,47.1991945137157,405.126661417323,442.55204,429.012162666667,1312.5643042394
7,-0.006476923076923,-0.025984251968504,-0.001450881612091,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,390,254,397,NA,63.7053769230769,47.4574488188976,73.2033677581864,NA,523.250620512821,529.718248031496,518.403778337531,NA
8,-0.00158038147139,-0.003132295719844,0.00200651465798,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,367,257,307,NA,62.1923542234332,41.3326770428016,70.0039804560261,NA,41.8916049046322,45.6867081712062,46.982674267101,NA
9,-0.003297071129707,-0.01525,-0.002313253012048,NA,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,239,228,415,NA,61.5381631799163,47.1869692982456,71.9642048192771,NA,497.197238493724,501.245973684211,492.742713253012,NA
10,0.000681818181818,-0.02483552631579,-0.009010152284264,NA,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,88,152,197,NA,69.7160454545455,48.9635723684211,67.8555279187817,NA,154.541011363636,207.006164473684,188.994467005076,NA
11,-0.002248175182482,-0.000743016759777,-9.54415954415954E-05,NA,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,548,358,702,NA,62.413503649635,42.8841620111732,71.4614558404558,NA,179.193686131387,175.881340782123,182.836028490028,NA
12,0.001115334203297,0.005875675675676,0.005273534635879,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,728,555,563,NA,65.561125,44.2775441441441,66.6391243339254,NA,128.067603021978,125.037268468468,120.635330373002,NA
13,0.006872665534805,0.026126482213439,0.009072948328267,NA,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,589,253,329,NA,58.176857385399,43.1215098814229,61.7055896656535,NA,22.1796196943973,24.9192015810277,22.6876200607903,NA
14,-0.001220055710306,-0.004108225108225,-0.010482295789474,NA,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,359,462,665,NA,59.5128412256267,42.1544307359307,60.8936676691729,NA,80.6677325905292,82.8297445887446,79.7749218045113,NA
15,-0.023947368421053,-0.017412451361868,-0.019442885771543,NA,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,475,257,499,NA,58.8808589473684,45.5720038910506,61.3793286573146,NA,644.107829473684,658.122498054475,629.528140280561,NA
16,-0.003472093023256,-0.013430703624734,-0.010511627906977,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,430,469,989,NA,60.2632674418605,44.5481236673774,62.3344974721941,NA,722.669413953488,744.64829424307,762.122915065723,NA
17,0.060165,0.215227621483376,0.096262536873156,NA,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,400,391,339,NA,57.1790475,40.7766572890026,59.695017699115,NA,88.9398675,87.4062225063939,97.9895427728614,NA
18,-0.005831325301205,-0.03025641025641,-0.019273076357828,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,498,273,313,NA,61.5371907630522,44.3305128205128,60.3490958466454,NA,399.837251004016,396.106842490842,407.353293929712,NA
19,-0.003866438356164,-0.021973140495868,-0.002007931894273,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,292,484,1135,NA,59.5088390410959,33.8490785123967,63.9683392070485,NA,421.099619863014,314.136431818182,434.002231718062,NA
20,-0.005648521551724,-0.039544276457883,-0.019145721925134,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,580,463,748,NA,59.3877637931034,41.1129460043197,59.5608930481283,NA,368.841015517241,375.408280777538,379.550524064171,NA
21,-0.003184,-0.004928251121076,0.001167785234899,NA,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,250,223,745,NA,57.332472,42.3173542600897,58.9503906040268,NA,42.069348,48.8219686098655,45.0651597315436,NA
22,0.0059,-0.021373287671233,-0.012273486430063,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,320,292,479,NA,55.5537875,49.3629280821918,58.8156993736952,NA,156.22423125,161.697876712329,150.121613778706,NA
23,0.002867549668874,0.036652631578947,0.004854648928571,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,302,190,560,NA,60.4896523178808,42.5979894736842,64.2008392857143,NA,77.2179701986755,75.3999631578947,67.7196053571429,NA
