"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"1",NA,0.969595238095238,0.871676923076923,0.991542735042735,1,0,0,0,0,0,0,0,0,0,"Oxidative-stress",1,"GND1",NA,462,585,702,NA,147.392257575758,458.871143589744,423.511918803419,NA,2028.5080952381,2042.17256923077,1935.38902421652
"2",NA,0.889442348008386,0.811021994134897,0.895479532163743,0,1,1,0,0,0,0,0,0,1,"Lipid-Related",1,"ERG6",NA,477,682,171,NA,131.564947589099,474.625636363636,407.240894736842,NA,319.716044025157,318.324693548387,326.354766081871
"3",NA,0.962269938650307,0.873083815028902,0.989492119089317,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"PUB1",NA,163,346,571,NA,132.385300613497,446.151708092486,399.079478108581,NA,307.903779141104,301.484950867052,300.994893169877
"4",NA,0.911730769230769,0.771900568181818,0.884286738351254,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE1",NA,208,352,279,NA,133.392432692308,468.111213068182,428.887949820789,NA,147.064870192308,139.377619318182,148.755268817204
"5",NA,0.962186046511628,0.885675925925926,0.992663703703704,1,0,0,0,0,0,0,0,0,0,"Protease",0,"SDD3",NA,258,108,675,NA,141.11842248062,446.419703703704,416.88437037037,NA,46.7588604651163,47.6617222222222,50.4372533333333
"6",0.864894736842105,0.903744680851064,0.771383838383838,0.923893023255814,0,0,1,0,0,0,0,0,0,0,"AA-related",1,"BAP2",95,235,297,215,26.7539263157895,127.678719148936,478.784760942761,441.703172093023,645.812263157895,254.5666,259.405747474747,276.157595348837
"7",NA,0.959304878048781,0.873465648854962,0.989298319327731,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS1",NA,410,262,238,NA,133.243885365854,411.463496183206,419.602516806723,NA,108.468712195122,113.479603053435,96.3233529411765
"8",NA,0.971166666666667,0.893553571428571,0.979798449612403,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"PDR17",NA,324,112,774,NA,131.436308641975,283.128607142857,396.589049095607,NA,22.3829074074074,23.3599196428571,20.8036020671835
"9",NA,0.981715867158672,0.87498018018018,0.9959,1,0,0,0,0,0,0,0,0,0,"AA-related",0,"ARG4",NA,271,555,10,NA,141.230166051661,358.033742342342,431.5063,NA,172.922505535055,220.498576576577,216.3797
"10",NA,0.95129296875,0.870086330935252,0.987547511312217,0,1,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS2",NA,256,139,221,NA,134.22150390625,357.324201438849,403.790828054299,NA,73.30165625,76.4717985611511,64.1818099547511
