,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,0.043140832167353,0.008320128021978,0.006186519465427,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,2916,2730,1721,NA,30.8654458161866,113.329810622711,341.992124927368,NA,1868.47372702332,1874.77192673993,1880.77259732714
2,NA,0.121333333333333,0.007542222198506,0.000969911504425,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,279,937,565,NA,25.3452222222222,110.756933831377,373.847315044248,NA,322.682594982079,308.37085058698,315.156520353982
3,NA,0.052619285714286,-0.000442267319804,0.003635334088335,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,868,1429,883,NA,24.8962131336406,101.980705388383,362.520901472254,NA,321.621637096774,305.378044086774,316.46130804077
4,NA,-0.002764996102362,0.010985801217039,0.007116700201207,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,508,493,497,NA,24.998561023622,112.327454361055,352.477327967807,NA,169.599677165354,185.524,171.584450704225
5,NA,0.081031776202861,0.002476052249637,0.001261552680222,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,769,689,1082,NA,23.4676241872562,110.646516690856,370.189467652495,NA,57.4010871261378,58.6448925979681,60.6113752310536
6,0.000303921568627,-0.097176994396076,-0.012327948303716,-0.000137700534759,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,510,1631,619,748,32.5159176470588,21.917096873084,117.595479806139,382.737842245989,868.826733333333,226.315358675659,217.450452342488,224.718882352941
7,NA,0.042916898923077,-0.001852852852853,0.001960893854749,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,1950,1332,2327,NA,24.1872092307692,103.615424924925,348.92890760636,NA,88.9462861538462,88.1850127627628,92.1959196390202
8,NA,0.00446613627685,0.005023778071334,0.000141190198366,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,419,757,857,NA,24.808276849642,101.216614266843,333.712395565928,NA,23.973522673031,24.7324900924703,24.4856592765461
9,NA,0.03209224339269,0.0079194485802,0.000380952380952,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,1067,1303,903,NA,24.5316813495783,103.566838066002,355.553502768549,NA,138.083439550141,122.138628549501,129.049859357697
10,0.008584905660377,0.021557245430809,0.00712213740458,0.00028903654485,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,106,383,262,301,41.343358490566,24.9477624020888,113.17634351145,361.799455149502,252.047518867925,57.1102558746736,60.6690877862595,58.3654518272425
11,NA,0.04494128625,0.010048880439331,0.000274741506647,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,NA,1120,956,1354,NA,24.4091366071429,102.684630753138,348.756047267356,NA,99.7172276785714,93.1985407949791,97.0949719350074
12,NA,0.03484625078765,0.005481662591687,0.000789293067948,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,1587,2045,1457,NA,24.3392400756144,100.833621026895,357.729891557996,NA,31.383640831758,30.309519804401,31.0216691832533
13,NA,0.005033353218737,0.001083740404745,4.44444444444444E-05,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,2327,1433,1125,NA,24.5924327460249,106.520751570133,330.884001777778,NA,9.37495917490331,8.82347313328681,9.11516888888889
14,NA,0.018823686646884,0.0031875,0.004556818181818,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,337,160,616,NA,24.6343056379822,99.22764375,358.974282467532,NA,43.7646824925816,41.4680625,42.3485227272727
