,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,2542.97625249169,2359.29137807606,2414.15388703704,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,301,447,540,NA,55.4948106312292,626.205691275168,733.835883333333,NA,2542.97625249169,2359.29137807606,2414.15388703704
2,NA,1406.93694,1306.0002414966,1399.06805079365,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,300,294,315,NA,54.2403366666667,632.369738095238,767.933425396825,NA,1406.93694,1306.0002414966,1399.06805079365
3,NA,655.320146974063,612.682620779221,633.327807495741,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,347,385,587,NA,51.7505504322767,671.478309090909,778.374816013629,NA,655.320146974063,612.682620779221,633.327807495741
4,NA,351.489653136531,333.647371592539,341.227808394161,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,271,697,548,NA,54.902557195572,636.252180774749,746.982833941606,NA,351.489653136531,333.647371592539,341.227808394161
5,NA,90.2286061093248,93.9413570159858,87.4739538461538,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,622,563,195,NA,50.579424437299,672.830392539964,750.801205128205,NA,90.2286061093248,93.9413570159858,87.4739538461538
6,1271.14444776119,445.336563758389,413.17508365019,403.454204778157,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,201,447,526,293,37.1448059701493,59.5863758389262,708.097201520913,775.350436860068,1271.14444776119,445.336563758389,413.17508365019,403.454204778157
7,NA,490.749765550239,502.657550359712,487.258526153846,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,209,556,975,NA,61.6881291866029,677.424237410072,701.537494358974,NA,490.749765550239,502.657550359712,487.258526153846
8,NA,40.7085106382979,49.1702421383648,44.6379212198221,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,141,318,787,NA,54.6968723404255,702.500685534591,748.827165184244,NA,40.7085106382979,49.1702421383648,44.6379212198221
9,NA,531.25927994228,522.785351498638,548.782789473684,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,693,367,551,NA,56.2643737373737,652.265885558583,753.913488203267,NA,531.25927994228,522.785351498638,548.782789473684
10,NA,186.843704545455,186.51786870229,181.209276258993,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,440,655,695,NA,55.6955613636364,578.012964885496,653.61281294964,NA,186.843704545455,186.51786870229,181.209276258993
